icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,dep_signal_p10,dep_signal_p25,dep_signal_p50,dep_signal_p75,dep_signal_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,arr_signal_p10,arr_signal_p25,arr_signal_p50,arr_signal_p75,arr_signal_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
EDAH,2.0,2.0,100.0,0.0,0.0,480.0,480.0,6.5,16.25,32.5,48.75,58.5,-0.12187499999999998,-0.1015625,-0.06770833333333333,-0.033854166666666664,-0.013541666666666662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,58.5,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-515.0,-515.0,-515.0,-515.0,-515.0,,,,,,,,,,,,,,,,515.0,515.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Heringsdorf Airport,53.8787,14.1523
EDAV,1.0,1.0,100.0,0.0,0.0,360.0,360.0,60.0,60.0,60.0,60.0,60.0,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,100.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Eberswalde-Finow Airfield,52.826313,13.701324
EDAY,1.0,0.0,0.0,0.0,0.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,0.0,,Strausberg Airfield,52.580555,13.916667
EDAZ,4.0,3.0,75.0,0.0,0.0,600.0,600.0,37.0,47.5,65.0,70.0,73.0,-0.12166666666666667,-0.11666666666666667,-0.10833333333333334,-0.07916666666666666,-0.06166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,73.0,100.0,0.0,75.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,,-13.4,-9.5,-3.0,2.0,5.0,,,,,,,,,,,,,,,,7.0,14.200000000000001,66.66666666666667,,100.0,0.0,0.0,0.0,nm_inferred,4.0,87.5,,Schönhagen Airfield,52.204631,13.159526
EDBJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,100.0,100.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Jena-Schöngleina Airfield,50.915345,11.714201
EDDB,934.0,929.0,99.46466809421841,0.0,98.7152034261242,619.0,413.0,-717.1999999999999,-545.0,-263.0,-7.0,10.0,-0.017326742868911543,0.013114754098360656,0.42744063324538256,0.8791593695271454,1.0240760882141948,0.0,0.043478260869565216,0.2777777777777778,0.5172413793103449,0.6848684210526318,0.0,0.011061946902654867,0.1151151151151151,0.26578073089700993,0.3851473561017131,263.0,717.2000000000003,21.52852529601722,0.10764262648008611,96.68094218415418,2.2483940042826553,0.5353319057815846,938.0,934.0,99.57356076759062,0.0,99.89339019189765,327.0,156.0,14.0,118.5,192.0,266.0,355.0,0.033656717188936765,0.31673306772908366,0.6470588235294118,0.9828178694158075,1.1151465968586387,0.08333333333333333,0.2,0.42857142857142855,0.7,0.875,0.029019309587188916,0.07299270072992702,0.18518518518518517,0.30413625304136255,0.40669856459330145,192.0,355.0,2.569593147751606,0.0,96.58848614072495,2.6652452025586353,0.31982942430703626,99.89339019189765,apdf,938.0,99.51911443090452,0.14942809974610288,Berlin Brandenburg Airport,52.361738,13.502341
EDDC,49.0,48.0,97.95918367346938,0.0,100.0,540.0,255.0,-664.0,-517.5,-362.5,-245.0,-178.49999999999997,0.39111111111111113,0.453125,0.7395833333333333,0.9901041666666667,1.1972222222222226,0.125,0.16666666666666666,0.3,0.5,0.75,0.07424242424242425,0.1232638888888889,0.21875,0.3153935185185185,0.4829166666666667,362.5,664.0000000000001,2.0833333333333335,0.0,93.87755102040816,2.0408163265306123,2.0408163265306123,50.0,50.0,100.0,0.0,98.0,240.0,65.0,143.0,187.5,215.0,285.0,370.5,0.6833333333333333,0.8333333333333334,0.9333333333333333,1.0833333333333333,1.419444444444445,0.4228571428571429,0.5,0.75,0.875,1.0,0.18571428571428572,0.2708333333333333,0.4583333333333333,0.5833333333333334,0.6277777777777778,215.0,370.5,0.0,0.0,94.0,4.0,2.0,100.0,apdf,50.0,98.9795918367347,0.33508715986394555,Dresden Airport,51.134123,13.767831
EDDE,10.0,10.0,100.0,0.0,100.0,420.0,317.5,-164.5,-152.5,-107.5,-53.75,-10.500000000000034,0.06875,0.1673611111111111,0.24204545454545456,0.2760416666666667,0.35916666666666663,0.135,0.16666666666666666,0.25,0.3181818181818182,0.3749999999999999,0.05625,0.08796296296296297,0.11616161616161616,0.1597222222222222,0.2933333333333333,107.5,164.49999999999997,10.0,0.0,100.0,0.0,0.0,12.0,12.0,100.0,0.0,100.0,240.0,132.5,61.5,86.25,175.0,263.75,336.5,0.25,0.296875,0.8055555555555556,0.9583333333333333,1.015,0.33749999999999997,0.375,0.6458333333333333,0.925,1.0,0.16805555555555554,0.2013888888888889,0.3159722222222222,0.55,0.6316666666666666,175.0,336.5,0.0,0.0,100.0,0.0,0.0,100.0,apdf,12.0,100.0,0.21606691919191917,Erfurt-Weimar Airport,50.978281,10.960713
EDDF,1937.0,1929.0,99.58699019101704,0.0,98.96747547754259,831.0,810.0,-28.399999999999977,-4.0,6.0,13.0,22.0,-0.029763712513158187,-0.016579406631762654,-0.0073152889539136795,0.004895960832313341,0.04383921246923716,0.0,0.0,0.0,0.030303030303030304,0.07142857142857142,0.0,0.0,0.0,0.007776049766718507,0.024410349349423283,10.0,50.40000000000009,69.15500259201659,0.0,91.43004646360352,8.002065049044916,0.15487867836861124,1892.0,1882.0,99.47145877378435,0.0,99.89429175475686,589.0,560.0,-4.0,-2.0,0.0,3.0,279.8000000000002,-0.00792518803612306,-0.004280364239523226,0.0,0.005287570875203503,0.4914501939595458,0.0,0.0,0.029411764705882353,0.0625,0.11778711484593857,0.0,0.0,0.0051177555210996095,0.012217594534667706,0.03052163844696405,3.0,297.7000000000003,56.96068012752391,0.1595744680851064,91.43763213530656,7.8752642706131075,0.15856236786469344,99.89429175475686,apdf,1937.0,99.52922448240069,0.002546831190527843,Frankfurt Main Airport,50.026706,8.55835
EDDG,72.0,71.0,98.61111111111111,0.0,95.83333333333334,356.5,330.0,5.0,11.0,19.0,45.0,70.0,-0.21666666666666667,-0.10833333333333334,-0.0502283105022831,-0.02853516268434006,-0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,103.0,90.14084507042253,0.0,94.44444444444444,4.166666666666667,0.0,71.0,70.0,98.59154929577464,1.0,97.1830985915493,300.0,270.0,-33.1,-22.75,-15.0,3.75,40.0,-0.6128205128205129,-0.1213235294117647,-0.05177993527508091,0.008333333333333333,0.12333333333333331,0.0,0.0,0.0,0.08333333333333333,0.2,0.0,0.0,0.0,0.027083333333333334,0.12999999999999995,20.5,45.0,74.28571428571429,0.0,97.1830985915493,1.408450704225352,0.0,97.1830985915493,apdf,72.0,98.60133020344287,0.0,Münster Osnabrück Airport,52.133816,7.688482
EDDH,552.0,551.0,99.81884057971014,0.0,99.09420289855072,515.0,390.0,-592.0,-353.0,-131.0,-1.0,3.0,-0.0056657223796034,0.002581371491000173,0.268,0.8111795774647887,1.074025974025974,0.0,0.045454545454545456,0.11764705882352941,0.24401913875598086,0.38461538461538464,0.0,0.008264462809917356,0.03816793893129771,0.08597748569095273,0.15248796147672553,131.0,592.0,21.960072595281307,0.0,97.46376811594203,1.6304347826086956,0.7246376811594203,559.0,557.0,99.6422182468694,0.0,99.82110912343471,325.0,185.0,67.6,97.0,157.0,272.0,356.0,0.20786986654447565,0.2897379603399433,0.49236543645997954,0.867013888888889,1.0384687823712213,0.16666666666666666,0.2985294117647059,0.4,0.5454545454545454,0.6961538461538461,0.05406827215337853,0.10510793172690762,0.15898506913948407,0.21439526730937772,0.27481968203617685,157.0,356.0,5.3859964093357275,0.0,96.06440071556351,2.6833631484794274,0.8944543828264758,99.82110912343471,apdf,559.0,99.73052941328977,0.0983108693516083,Hamburg Helmut Schmidt Airport,53.630402,9.98823
EDDK,548.0,538.0,98.17518248175182,9.0,99.27007299270073,867.0,335.0,-1131.2,-894.25,-621.5,-384.5,-87.89999999999992,0.1509151193633953,0.4671513156074482,0.830434157561817,0.9376599589648877,1.0877705760058705,0.12426470588235299,0.23529411764705882,0.4110105580693816,0.6239224137931034,0.7919117647058824,0.04365195719102772,0.10231565184171076,0.21607282322106325,0.3837920606069863,0.5148378816508593,622.5,1134.3,4.646840148698884,0.9433962264150944,94.16058394160584,3.6496350364963503,0.36496350364963503,541.0,533.0,98.52125693160814,0.0,99.81515711645102,350.5,137.5,30.60000000000001,132.0,240.0,362.0,480.6,0.10934055669717915,0.4525977896310664,0.6984451718494271,0.9069569924587471,0.9548110690575169,0.1111111111111111,0.2727272727272727,0.458041958041958,0.6666666666666666,0.8333333333333334,0.03837380920434724,0.10781697222866868,0.20958731302937467,0.33097956359502806,0.5116891064871482,245.0,508.8,7.5046904315197,0.0,92.79112754158965,5.360443622920518,0.36968576709796674,99.81515711645102,apdf,548.0,98.34821970667997,0.209314583001667,Cologne Bonn Airport,50.865898,7.14274
EDDL,757.0,745.0,98.41479524438573,0.0,99.20739762219286,684.0,215.0,-896.4,-717.0,-568.0,-391.0,-249.0,0.4080421791184809,0.5499021526418787,0.8994614003590664,0.9892328398384926,1.085048741276531,0.391304347826087,0.5,0.6363636363636364,0.7647058823529411,0.8571428571428571,0.22086318364494145,0.31065088757396453,0.409652076318743,0.5158069883527454,0.6241624270711785,568.0,901.6000000000001,0.6711409395973155,0.0,94.0554821664465,3.830911492734478,0.5284015852047557,751.0,737.0,98.1358189081225,0.0,99.86684420772303,235.0,68.0,86.20000000000002,141.0,197.0,269.0,346.4,0.37223504349369785,0.6696725894632207,0.918697033898305,1.0299202127659575,1.1889216712667745,0.23076923076923078,0.4444444444444444,0.7142857142857143,0.8888888888888888,1.0,0.08003091084526646,0.16649377593360995,0.3129079634464752,0.4680646929824561,0.600632911392405,198.0,353.0,3.1207598371777476,0.0,92.54327563249001,5.193075898801598,0.3994673768308921,99.86684420772303,apdf,757.0,98.27530707625411,0.355049048944786,Düsseldorf Airport,51.289501,6.76678
EDDM,1444.0,1441.0,99.79224376731302,0.0,97.92243767313019,720.0,445.0,-760.0,-495.0,-270.0,-100.0,35.0,-0.046875,0.16666666666666666,0.4215686274509804,0.6410256410256411,0.9404761904761905,0.0,0.05,0.16666666666666666,0.2857142857142857,0.42857142857142855,0.0,0.020833333333333332,0.08333333333333333,0.16666666666666666,0.2552083333333333,270.0,760.0,18.3206106870229,0.06939625260235947,95.8448753462604,3.8088642659279777,0.13850415512465375,1434.0,1430.0,99.72105997210599,0.0,99.9302649930265,360.0,200.0,10.0,31.25,225.0,348.75,445.0,0.03333333333333333,0.1111111111111111,0.6666666666666666,0.9047619047619048,1.0666666666666667,0.08333333333333333,0.16666666666666666,0.3,0.6111111111111112,0.7857142857142857,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.2619047619047619,0.35,225.0,445.0,5.594405594405594,0.0,95.67642956764296,3.6262203626220364,0.41841004184100417,99.9302649930265,apdf,1444.0,99.75665186970951,0.12469581483713689,Munich Airport,48.353802,11.7861
EDDN,169.0,169.0,100.0,0.0,100.0,671.0,285.0,-771.4,-594.0,-341.0,-165.0,8.0,-0.01103516510372937,0.2479108635097493,0.7457627118644068,0.8767833981841764,1.1769533266245076,0.0,0.08333333333333333,0.3333333333333333,0.625,0.7793650793650795,0.0,0.027510316368638238,0.12987012987012986,0.37418655097613884,0.5120986779981116,341.0,771.4000000000005,15.384615384615385,0.0,98.81656804733728,0.591715976331361,0.591715976331361,163.0,162.0,99.38650306748467,1.0,100.0,217.0,75.0,95.0,141.5,203.5,253.5,306.8,0.4936708860759494,0.7125,0.9618320610687023,1.209205020920502,1.4044117647058822,0.125,0.375,0.6,0.8571428571428571,1.0,0.041666666666666664,0.10948905109489052,0.20304568527918782,0.36666666666666664,0.45454545454545453,203.5,306.8,3.7037037037037037,0.0,94.47852760736197,3.6809815950920246,1.2269938650306749,100.0,apdf,169.0,99.69325153374234,0.16594730049620898,Nuremberg Airport,49.498699,11.078056
EDDP,355.0,353.0,99.43661971830986,0.0,99.71830985915493,770.0,85.0,-1142.0,-885.0,-724.0,-620.0,-490.2,0.5593206833009613,0.8765432098765432,0.9623588456712673,1.0419580419580419,1.3489264316387668,0.5332068311195446,0.7,0.8888888888888888,0.9655172413793104,1.0,0.4210395903309289,0.5576208178438662,0.7035175879396984,0.7919254658385092,0.861456733908685,724.0,1142.0,0.28328611898017,2.54957507082153,89.01408450704226,9.577464788732394,0.8450704225352113,368.0,364.0,98.91304347826087,0.0,99.45652173913044,338.5,15.0,225.0,283.5,360.0,471.25,672.8,0.8573260073260073,0.9863024934383202,1.0625,1.1520833333333331,1.3666666666666667,0.8507142857142856,0.952922077922078,1.0,1.0,1.0,0.5604901201084852,0.6458333333333334,0.7166666666666667,0.8029234864918162,0.8849840510366828,360.0,685.1999999999998,0.27472527472527475,5.248618784530387,89.1304347826087,9.51086956521739,0.2717391304347826,99.71830985915493,apdf,368.0,99.17483159828537,0.7042326714456134,Leipzig/Halle Airport,51.420657,12.232705
EDDR,25.0,25.0,100.0,0.0,100.0,300.0,300.0,23.800000000000004,35.0,50.0,70.0,80.0,-0.39444444444444443,-0.26666666666666666,-0.16666666666666666,-0.10714285714285714,-0.07801418439716311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,80.0,96.0,0.0,96.0,4.0,0.0,25.0,25.0,100.0,2.0,100.0,300.0,330.0,-171.79999999999998,-110.0,-80.0,-60.0,-46.99999999999999,-0.5802959903631044,-0.4525709219858156,-0.2222222222222222,-0.18281771307249012,-0.13072100313479623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,171.8,100.0,0.0,100.0,0.0,0.0,100.0,apdf,25.0,100.0,0.0,Saarbrücken Airport,49.214545,7.109735
EDDS,408.0,397.0,97.30392156862744,0.0,99.01960784313727,729.5,60.0,-2004.2,-1003.0,-791.0,-613.0,-411.0,0.8250617283950616,0.9049630411826821,0.9700149925037481,1.3894927536231885,2.9810178067371136,0.7658823529411765,0.875,0.9333333333333333,1.0,1.0,0.5887400031777978,0.6992230854605994,0.77502691065662,0.8455467869222096,0.8954701718907988,791.0,2004.2000000000012,0.5037783375314862,2.0151133501259446,94.6078431372549,1.7156862745098038,0.9803921568627451,413.0,401.0,97.09443099273608,0.0,99.75786924939467,245.5,10.0,164.0,196.0,250.0,338.0,467.0,0.7684522706209453,0.9672764227642277,1.020788070314043,1.1094899375433727,1.5488213017751482,0.7632352941176471,0.8888888888888888,1.0,1.0,1.0,0.6450982862903226,0.837511381743683,0.9557946557718171,0.9874199093608377,1.0,250.0,485.0,0.24937655860349128,51.75,94.91525423728814,1.694915254237288,0.48426150121065376,99.75786924939467,apdf,413.0,97.19917628068177,0.841172152728417,Stuttgart Airport,48.689899,9.22196
EDDV,225.0,224.0,99.55555555555556,0.0,100.0,588.0,280.0,-809.4,-635.0,-434.0,-188.75,-10.299999999999983,0.019954954954954956,0.3226291403785489,0.7901119754211314,0.978506146878033,1.1205051812032831,0.05078947368421053,0.125,0.28285714285714286,0.4782608695652174,0.678947368421053,0.017630547435556736,0.0464692535124109,0.11023731402878323,0.24458456566984335,0.3573073521022084,434.0,809.4000000000002,8.035714285714286,0.0,96.44444444444444,2.2222222222222223,0.8888888888888888,217.0,216.0,99.53917050691244,0.0,100.0,276.0,130.0,7.0,100.5,226.0,339.0,492.0,0.03571428571428571,0.3815522354014599,0.8872517154207296,0.9813940460947503,1.0952252975884915,0.08012820512820512,0.1644736842105263,0.4,0.6557971014492754,0.8,0.019121088037437846,0.04601740294511379,0.12295288485764677,0.22740215365500105,0.3143825301204819,226.0,492.0,6.481481481481482,0.0,96.31336405529954,1.8433179723502304,1.3824884792626728,100.0,apdf,225.0,99.547363031234,0.11606734691936553,Hannover Airport,52.461102,9.68508
EDDW,87.0,87.0,100.0,0.0,100.0,539.0,505.0,-54.6,-28.5,-11.0,8.0,11.400000000000006,-0.023809523809523808,-0.014463403799419896,0.015834348355663823,0.058287137896076445,0.11602891289832538,0.0,0.0,0.045454545454545456,0.10555555555555556,0.16140350877192985,0.0,0.0,0.012224938875305624,0.03337540837540838,0.055454545454545465,16.0,59.400000000000034,42.52873563218391,0.0,97.70114942528735,1.1494252873563218,1.1494252873563218,86.0,86.0,100.0,0.0,100.0,215.0,210.0,-32.5,-23.0,-14.5,-2.25,29.5,-0.20995098039215687,-0.11330301634814645,-0.06107567789340196,-0.009887651620600516,0.0987486719395585,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.04293822792274804,18.5,52.0,77.90697674418605,0.0,98.83720930232558,0.0,1.1627906976744187,100.0,apdf,87.0,100.0,0.006112469437652812,Bremen Airport,53.046786,8.78932
EDFB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-132.0,-132.0,-132.0,-132.0,-132.0,,,,,,,,,,,,,,,,132.0,132.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Reichelsheim Airfield,50.337973,8.878984
EDFE,1.0,1.0,100.0,0.0,0.0,180.0,180.0,25.0,25.0,25.0,25.0,25.0,-0.1388888888888889,-0.1388888888888889,-0.1388888888888889,-0.1388888888888889,-0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,100.0,0.0,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,,-19.5,-17.25,-13.5,-9.75,-7.5,,,,,,,,,,,,,,,,13.5,19.5,100.0,,50.0,50.0,0.0,0.0,nm_inferred,2.0,100.0,,Frankfurt-Egelsbach Airport,49.96,8.643043
EDFH,59.0,59.0,100.0,0.0,0.0,900.0,900.0,45.0,60.0,75.0,92.5,105.0,-0.2261904761904762,-0.1543040293040293,-0.1,-0.08055555555555555,-0.05444444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,105.0,100.0,0.0,94.91525423728814,5.084745762711864,0.0,62.0,62.0,100.0,0.0,0.0,,,-142.7,-125.0,-115.5,-102.25,-68.5,,,,,,,,,,,,,,,,117.0,143.9,98.38709677419355,,95.16129032258064,4.838709677419355,0.0,0.0,nm_inferred,62.0,100.0,,Frankfurt-Hahn Airport,49.946353,7.261734
EDFM,14.0,9.0,64.28571428571429,0.0,0.0,300.0,201.0,-2216.3999999999996,-115.0,-99.0,13.0,194.40000000000015,-0.6479999999999998,-0.043333333333333335,0.33,0.38333333333333336,7.388000000000005,0.0,0.0,0.2,0.4,0.4800000000000001,0.0,0.0,0.1,0.16666666666666666,0.25333333333333335,100.0,2518.000000000002,33.333333333333336,0.0,57.142857142857146,0.0,7.142857142857143,13.0,8.0,61.53846153846154,0.0,0.0,,,-34.89999999999999,21.5,38.0,123.0,1533.2999999999993,,,,,,,,,,,,,,,,66.5,1533.2999999999993,12.5,,53.84615384615385,0.0,7.6923076923076925,0.0,nm_inferred,14.0,62.91208791208791,,Mannheim-City Airport,49.473057,8.514167
EDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-120.0,-120.0,-120.0,-120.0,-120.0,,,,,,,,,,,,,,,,120.0,120.0,100.0,,0.0,0.0,100.0,0.0,nm_inferred,1.0,100.0,,Eisenach-Kindel Airport,50.991604,10.47973
EDGS,4.0,4.0,100.0,0.0,0.0,300.0,300.0,35.0,35.0,47.5,61.25,63.5,-0.21166666666666667,-0.20416666666666666,-0.15833333333333333,-0.11666666666666667,-0.11666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,63.5,100.0,0.0,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,,-92.8,-91.0,-79.0,-58.25,-40.69999999999999,,,,,,,,,,,,,,,,79.0,92.8,100.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Siegerland Airport,50.707699,8.08297
EDHI,18.0,18.0,100.0,0.0,0.0,300.0,30.0,-5336.0,-4211.25,-1612.5,-667.5,-538.5,1.7950000000000002,2.225,5.375,14.0375,17.786666666666665,0.8,0.9,1.0,1.0,1.0,0.4966666666666667,0.6666666666666666,0.7666666666666667,0.85,0.8933333333333333,1612.5,5336.0,0.0,5.555555555555555,100.0,0.0,0.0,16.0,16.0,100.0,0.0,0.0,,,199.5,290.75,602.0,931.75,1216.5,,,,,,,,,,,,,,,,602.0,1216.5,0.0,,100.0,0.0,0.0,0.0,nm_inferred,18.0,100.0,,Hamburg-Finkenwerder Airport,53.535278,9.835556
EDHL,8.0,8.0,100.0,0.0,0.0,300.0,300.0,22.0,28.75,34.5,40.5,46.5,-0.141,-0.12,-0.10666666666666666,-0.08124999999999999,-0.06000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,46.5,100.0,0.0,100.0,0.0,0.0,9.0,9.0,100.0,0.0,0.0,,,-171.6,-163.0,-150.0,-126.0,-87.99999999999999,,,,,,,,,,,,,,,,150.0,171.6,100.0,,100.0,0.0,0.0,0.0,nm_inferred,9.0,100.0,,Lübeck Blankensee Airport,53.805401,10.7192
EDJA,93.0,92.0,98.9247311827957,0.0,0.0,900.0,330.0,-866.5,-615.0,-490.0,-275.0,-180.0,0.21296296296296297,0.37222222222222223,0.6333333333333333,0.9768518518518519,1.6166666666666667,0.2,0.3333333333333333,0.4,0.6222222222222222,0.8,0.109375,0.19907407407407407,0.2777777777777778,0.3712962962962963,0.5462962962962963,490.0,866.5000000000002,0.0,0.0,92.47311827956989,3.225806451612903,3.225806451612903,90.0,90.0,100.0,0.0,0.0,,,56.2,108.25,271.5,314.5,488.20000000000016,,,,,,,,,,,,,,,,271.5,488.20000000000016,0.0,,93.33333333333333,3.3333333333333335,3.3333333333333335,0.0,nm_inferred,93.0,99.46236559139786,,Memmingen Allgau Airport,47.988092,10.238248
EDLE,1.0,1.0,100.0,0.0,0.0,300.0,30.0,-745.0,-745.0,-745.0,-745.0,-745.0,2.4833333333333334,2.4833333333333334,2.4833333333333334,2.4833333333333334,2.4833333333333334,1.0,1.0,1.0,1.0,1.0,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,745.0,745.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Essen-Mülheim Airport,51.402302,6.93733
EDLN,5.0,5.0,100.0,0.0,0.0,600.0,600.0,9.2,11.0,20.0,26.0,116.60000000000002,-0.19866666666666666,-0.05416666666666667,-0.03333333333333333,-0.018333333333333333,-0.015333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,116.60000000000002,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,,,,1.0,1.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,5.0,100.0,,Mönchengladbach Airport,51.230278,6.504444
EDLP,41.0,41.0,100.0,0.0,0.0,480.0,480.0,18.0,24.0,35.0,48.0,83.0,-0.14583333333333334,-0.11458333333333333,-0.08958333333333333,-0.04791666666666667,-0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,96.0,90.2439024390244,0.0,92.6829268292683,4.878048780487805,2.4390243902439024,40.0,40.0,100.0,0.0,0.0,,,-143.3,-127.5,-116.0,-83.5,-16.9,,,,,,,,,,,,,,,,116.0,143.3,97.5,,95.0,2.5,2.5,0.0,nm_inferred,41.0,100.0,,Paderborn Lippstadt Airport,51.612527,8.617459
EDLV,68.0,68.0,100.0,0.0,0.0,900.0,850.0,-60.0,-40.0,-0.5,8.0,20.0,-0.02648148148148148,-0.010277777777777778,0.0005555555555555556,0.05,0.0755555555555556,0.0,0.0,0.016666666666666666,0.06666666666666667,0.1,0.0,0.0,0.002777777777777778,0.05,0.0755555555555556,11.5,60.0,50.0,0.0,100.0,0.0,0.0,67.0,67.0,100.0,0.0,0.0,,,-37.4,-27.0,-19.0,-4.0,12.999999999999993,,,,,,,,,,,,,,,,23.0,51.599999999999994,79.1044776119403,,100.0,0.0,0.0,0.0,nm_inferred,68.0,100.0,,Weeze (Niederrhein) Airport,51.601362,6.141228
EDLW,86.0,86.0,100.0,0.0,0.0,840.0,167.5,-992.5,-753.75,-578.5,-475.0,-356.5,0.41444444444444445,0.6050595238095238,0.8827380952380952,1.46875,2.125,0.43333333333333335,0.5824175824175823,0.767948717948718,0.9364583333333334,1.0,0.3416666666666667,0.4263888888888889,0.5773504273504273,0.7340277777777778,0.8521825396825397,578.5,992.5,1.1627906976744187,4.651162790697675,98.83720930232558,1.1627906976744187,0.0,86.0,86.0,100.0,0.0,0.0,,,218.0,243.5,298.5,388.5,490.0,,,,,,,,,,,,,,,,298.5,490.0,0.0,,98.83720930232558,1.1627906976744187,0.0,0.0,nm_inferred,86.0,100.0,,Dortmund Airport,51.518299,7.61224
EDMO,33.0,33.0,100.0,0.0,0.0,300.0,210.0,-1630.0,-318.0,-130.0,-60.0,7.000000000000028,-0.023333333333333314,0.2,0.43333333333333335,1.06,5.4333333333333345,0.020000000000000018,0.1,0.3,0.5,0.6,0.006666666666666672,0.05,0.11666666666666667,0.23333333333333334,0.3466666666666667,130.0,1630.0000000000005,12.121212121212121,0.0,93.93939393939394,0.0,6.0606060606060606,22.0,22.0,100.0,0.0,0.0,,,18.500000000000004,112.25,210.5,278.5,395.50000000000006,,,,,,,,,,,,,,,,210.5,395.50000000000006,4.545454545454546,,86.36363636363636,0.0,13.636363636363637,0.0,nm_inferred,33.0,100.0,,Oberpfaffenhofen Airport,48.081402,11.2831
