icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,dep_signal_p10,dep_signal_p25,dep_signal_p50,dep_signal_p75,dep_signal_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,arr_signal_p10,arr_signal_p25,arr_signal_p50,arr_signal_p75,arr_signal_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
EGSH,25.0,25.0,100.0,0.0,0.0,600.0,595.0,-183.2,-88.0,-5.0,6.0,32.60000000000003,-0.05433333333333332,-0.01,0.008333333333333333,0.14666666666666667,0.30533333333333346,0.0,0.0,0.05,0.1,0.25,0.0,0.0,0.008333333333333333,0.075,0.11833333333333336,24.0,183.20000000000007,40.0,0.0,100.0,0.0,0.0,25.0,25.0,100.0,0.0,0.0,,,-28.4,0.0,27.0,158.0,314.6000000000001,,,,,,,,,,,,,,,,49.0,468.2000000000002,28.0,,100.0,0.0,0.0,0.0,nm_inferred,25.0,100.0,,Norwich Airport,52.6758,1.28278
EGSS,903.0,902.0,99.88925802879291,0.0,100.0,720.0,720.0,15.0,25.0,40.0,55.0,65.0,-0.10416666666666667,-0.07575757575757576,-0.05092592592592592,-0.03125,-0.01788302277432713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,65.0,99.88913525498891,0.0,94.6843853820598,5.2048726467331115,0.0,893.0,890.0,99.66405375139978,0.0,99.88801791713325,420.0,395.0,-15.0,0.0,15.0,30.0,40.0,-0.03333333333333333,0.0,0.03333333333333333,0.07142857142857142,0.09722222222222222,0.0,0.045454545454545456,0.07142857142857142,0.125,0.14285714285714285,0.0,0.010416666666666666,0.041666666666666664,0.08333333333333333,0.1111111111111111,20.0,45.0,32.47191011235955,0.0,95.63269876819709,4.031354983202688,0.0,100.0,apdf,903.0,99.77665589009635,0.02078680331043674,London Stansted Airport,51.884998,0.235
EGSU,1.0,1.0,100.0,0.0,0.0,600.0,505.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.15833333333333333,0.15833333333333333,0.15833333333333333,0.15833333333333333,0.15833333333333333,0.2,0.2,0.2,0.2,0.2,0.15833333333333333,0.15833333333333333,0.15833333333333333,0.15833333333333333,0.15833333333333333,95.0,95.0,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Duxford Aerodrome,52.090801,0.131944
EGTC,2.0,2.0,100.0,0.0,0.0,600.0,365.0,-883.5,-828.75,-737.5,-646.25,-591.5,0.9858333333333333,1.0770833333333334,1.2291666666666667,1.38125,1.4725000000000001,0.18,0.225,0.3,0.375,0.42000000000000004,0.11166666666666666,0.11666666666666667,0.125,0.13333333333333333,0.13833333333333334,737.5,883.5,0.0,0.0,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,,144.4,145.0,146.0,147.0,147.6,,,,,,,,,,,,,,,,146.0,147.6,0.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Cranfield Airport,52.072201,-0.616667
EGTE,39.0,39.0,100.0,0.0,0.0,600.0,600.0,70.4,105.5,140.0,185.0,284.00000000000006,-0.47333333333333333,-0.30833333333333335,-0.2222222222222222,-0.16249999999999998,-0.11733333333333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,284.00000000000006,97.43589743589743,0.0,100.0,0.0,0.0,40.0,40.0,100.0,0.0,0.0,,,-199.2,-157.25,-139.5,-113.0,-106.9,,,,,,,,,,,,,,,,139.5,199.20000000000002,100.0,,95.0,5.0,0.0,0.0,nm_inferred,40.0,100.0,,Exeter International Airport,50.734261,-3.413984
EGTF,3.0,3.0,100.0,0.0,0.0,600.0,600.0,-84.0,-30.0,60.0,1352.5,2128.0,-3.5466666666666664,-2.254166666666667,-0.1,0.04999999999999999,0.14,0.0,0.0,0.0,0.025,0.04000000000000001,0.0,0.0,0.0,0.020833333333333332,0.03333333333333333,120.0,2140.0,66.66666666666667,0.0,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,,0.6000000000000001,3.0,7.0,10.5,12.6,,,,,,,,,,,,,,,,7.0,12.6,33.333333333333336,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Fairoaks Airport,51.348099,-0.558889
EGTK,18.0,18.0,100.0,0.0,0.0,600.0,600.0,25.500000000000004,36.25,57.5,65.0,79.50000000000001,-0.13999999999999999,-0.125,-0.1,-0.058333333333333334,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,79.50000000000001,100.0,0.0,100.0,0.0,0.0,16.0,16.0,100.0,0.0,0.0,,,-33.0,-18.75,-7.5,15.0,39.5,,,,,,,,,,,,,,,,16.5,43.0,56.25,,100.0,0.0,0.0,0.0,nm_inferred,18.0,100.0,,London Oxford Airport,51.836899,-1.32
EGVA,4.0,4.0,100.0,0.0,0.0,600.0,152.5,-1685.0,-1077.5,-615.0,-478.75,-458.5,0.7641666666666667,0.7979166666666666,1.025,1.7958333333333334,2.8083333333333336,0.18000000000000002,0.44999999999999996,0.6499999999999999,0.7124999999999999,0.735,0.07,0.175,0.4,0.5854166666666667,0.6191666666666668,615.0,1685.0000000000002,0.0,0.0,50.0,50.0,0.0,1.0,1.0,100.0,0.0,0.0,,,277.0,277.0,277.0,277.0,277.0,,,,,,,,,,,,,,,,277.0,277.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,RAF Fairford,51.683568,-1.789172
EGVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-45.0,-45.0,-45.0,-45.0,-45.0,,,,,,,,,,,,,,,,45.0,45.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,RAF Brize Norton,51.75,-1.58362
EGWU,20.0,20.0,100.0,0.0,0.0,600.0,600.0,30.0,41.25,60.0,76.25,85.0,-0.1425,-0.12916666666666665,-0.1,-0.06875,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,85.5,95.0,0.0,100.0,0.0,0.0,17.0,17.0,100.0,0.0,0.0,,,-62.4,-19.0,-5.0,51.0,64.6,,,,,,,,,,,,,,,,51.0,70.8,52.94117647058823,,100.0,0.0,0.0,0.0,nm_inferred,20.0,100.0,,RAF Northolt,51.553001,-0.418167
EHAK,1.0,1.0,100.0,0.0,0.0,60.0,60.0,3280.0,3280.0,3280.0,3280.0,3280.0,-54.666666666666664,-54.666666666666664,-54.666666666666664,-54.666666666666664,-54.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3280.0,3280.0,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-3142.0,-3142.0,-3142.0,-3142.0,-3142.0,,,,,,,,,,,,,,,,3142.0,3142.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,A12-CPP Platform Helipad,55.399167,3.810278
EHAM,2049.0,2044.0,99.7559785261103,0.0,99.17032698877502,647.0,455.0,-555.7,-354.0,-141.0,-8.0,7.0,-0.01186610251910146,0.014593219978293714,0.23989404028981864,0.4786592884888094,0.7082261253703702,0.0,0.05555555555555555,0.1338308457711443,0.23076923076923078,0.3333333333333333,0.0,0.015993610223642173,0.04632013578975474,0.0870713129231675,0.1330433478326084,169.0,647.4000000000001,16.829745596868886,0.0,92.19131283552953,7.46705710102489,0.09760858955588092,2031.0,2024.0,99.65534219596258,0.0,99.50763170851798,627.0,221.0,22.0,190.0,345.5,575.0,716.0,0.06532430506058447,0.4062690085158151,0.6342294893772156,0.880457060979535,0.9888741514644466,0.125,0.24,0.375,0.5232919254658386,0.6666666666666666,0.046146953405017926,0.09820430613565503,0.16233766233766234,0.23868361183023457,0.3279705848157191,363.5,746.7,3.507905138339921,0.0,92.95913343180699,6.646971935007386,0.049236829148202856,99.50763170851798,apdf,2049.0,99.70566036103644,0.10402181775886976,Amsterdam Airport Schiphol,52.308601,4.76389
EHBD,3.0,3.0,100.0,0.0,0.0,600.0,600.0,72.0,112.5,180.0,192.5,200.0,-0.3333333333333333,-0.3208333333333333,-0.3,-0.1875,-0.11999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,200.0,100.0,0.0,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,,-55.6,-50.5,-42.0,-33.5,-28.4,,,,,,,,,,,,,,,,42.0,55.6,100.0,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Kempen Airport Budel,51.255299,5.60139
EHBK,17.0,16.0,94.11764705882354,0.0,0.0,600.0,305.0,-737.5,-565.0,-405.5,-3.75,1825.0,-3.375462962962963,0.006249999999999999,0.6953703703703704,0.9208333333333333,1.35,0.025,0.15,0.375,0.6541666666666667,0.7222222222222222,0.008333333333333333,0.05208333333333333,0.25277777777777777,0.3819444444444444,0.43981481481481477,460.0,2242.5,25.0,0.0,82.3529411764706,11.764705882352942,0.0,19.0,17.0,89.47368421052632,0.0,0.0,,,112.2,182.0,294.0,398.0,437.0,,,,,,,,,,,,,,,,294.0,437.0,0.0,,78.94736842105263,10.526315789473685,0.0,0.0,nm_inferred,19.0,91.79566563467492,,Maastricht Aachen Airport,50.911087,5.769401
EHEH,189.0,189.0,100.0,0.0,0.0,600.0,600.0,0.0,10.0,20.0,30.0,40.0,-0.06333333333333332,-0.05,-0.027777777777777776,-0.014444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,93.65079365079364,0.0,96.29629629629629,3.7037037037037037,0.0,188.0,188.0,100.0,0.0,0.0,,,-42.3,-33.0,-23.0,-14.0,-2.0,,,,,,,,,,,,,,,,23.5,45.60000000000002,92.55319148936171,,94.68085106382979,5.319148936170213,0.0,0.0,nm_inferred,189.0,100.0,,Eindhoven Airport,51.4500999451,5.37452983856
EHFB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-1953.0,-1953.0,-1953.0,-1953.0,-1953.0,,,,,,,,,,,,,,,,1953.0,1953.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,F2-A,54.94444,4.5725
EHFD,1.0,1.0,100.0,0.0,0.0,60.0,60.0,1857.0,1857.0,1857.0,1857.0,1857.0,-30.95,-30.95,-30.95,-30.95,-30.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.0,1857.0,100.0,0.0,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,,-1804.4,-1752.5,-1666.0,-1579.5,-1527.6,,,,,,,,,,,,,,,,1666.0,1804.4,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,F3-FB-1,54.85306,4.69472
EHFO,1.0,1.0,100.0,0.0,0.0,60.0,60.0,1341.0,1341.0,1341.0,1341.0,1341.0,-22.35,-22.35,-22.35,-22.35,-22.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.0,1341.0,100.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,F15-A,54.21583,4.82722
EHFQ,1.0,1.0,100.0,0.0,0.0,60.0,60.0,840.0,840.0,840.0,840.0,840.0,-14.0,-14.0,-14.0,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,840.0,100.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,L2-FA-1,53.96056,4.49611
EHFT,2.0,2.0,100.0,0.0,0.0,60.0,60.0,204.0,214.5,232.0,249.5,260.0,-4.333333333333334,-4.158333333333333,-3.8666666666666667,-3.575,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,260.0,100.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,2.0,100.0,,L5-D,53.81806,4.51278
EHGG,7.0,7.0,100.0,0.0,0.0,600.0,545.0,-762.0,-525.0,-330.0,-37.5,-1.9999999999999858,0.003333333333333341,0.0625,0.3235294117647059,0.875,1.2700000000000002,0.030000000000000006,0.07500000000000001,0.2,0.3529411764705882,0.54,0.020000000000000004,0.04583333333333334,0.06666666666666667,0.15073529411764708,0.2316666666666667,330.0,762.0000000000001,14.285714285714286,0.0,85.71428571428571,14.285714285714286,0.0,7.0,7.0,100.0,0.0,0.0,,,165.4,201.0,251.0,341.5,376.6,,,,,,,,,,,,,,,,251.0,376.6,0.0,,71.42857142857143,28.571428571428573,0.0,0.0,nm_inferred,7.0,100.0,,Groningen Airport Eelde,53.119107,6.577652
EHJC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-1287.0,-1287.0,-1287.0,-1287.0,-1287.0,,,,,,,,,,,,,,,,1287.0,1287.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,K2B-A Heliport,53.94861,3.66222
EHKD,22.0,22.0,100.0,0.0,0.0,600.0,600.0,-14.5,-1.5,11.5,23.75,29.800000000000004,-0.04966666666666667,-0.03958333333333333,-0.019166666666666665,0.0025,0.024166666666666687,0.0,0.0,0.0,0.037500000000000006,0.05,0.0,0.0,0.0,0.00625,0.024166666666666687,15.0,29.800000000000004,72.72727272727273,0.0,95.45454545454545,0.0,4.545454545454546,22.0,22.0,100.0,0.0,0.0,,,-18.8,-12.5,1.5,26.5,82.70000000000009,,,,,,,,,,,,,,,,18.0,100.50000000000003,50.0,,90.9090909090909,4.545454545454546,4.545454545454546,0.0,nm_inferred,22.0,100.0,,De Kooy Airfield / Den Helder Naval Air Station,52.923401,4.78062
EHKP,1.0,1.0,100.0,0.0,0.0,60.0,60.0,279.0,279.0,279.0,279.0,279.0,-4.65,-4.65,-4.65,-4.65,-4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,279.0,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-517.0,-517.0,-517.0,-517.0,-517.0,,,,,,,,,,,,,,,,517.0,517.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,K12-B Heliport,53.34083,3.89361
EHKQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-437.0,-437.0,-437.0,-437.0,-437.0,,,,,,,,,,,,,,,,437.0,437.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,K12-G Heliport,53.35528,3.98222
EHKV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-636.0,-636.0,-636.0,-636.0,-636.0,,,,,,,,,,,,,,,,636.0,636.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,K14-FA-1C Heliport,53.26861,3.62639
EHKX,1.0,1.0,100.0,0.0,0.0,60.0,60.0,424.0,424.0,424.0,424.0,424.0,-7.066666666666666,-7.066666666666666,-7.066666666666666,-7.066666666666666,-7.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,424.0,100.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,K12-K Heliport,53.42278,3.96028
EHLE,1.0,1.0,100.0,0.0,0.0,600.0,600.0,20.0,20.0,20.0,20.0,20.0,-0.03333333333333333,-0.03333333333333333,-0.03333333333333333,-0.03333333333333333,-0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,100.0,0.0,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,,-650.0999999999999,-230.25,24.5,71.75,118.10000000000002,,,,,,,,,,,,,,,,97.5,695.7000000000002,25.0,,75.0,25.0,0.0,0.0,nm_inferred,4.0,100.0,,Lelystad Airport,52.453188,5.514622
EHLL,4.0,4.0,100.0,0.0,0.0,60.0,60.0,434.5,756.25,2107.5,3386.75,3578.9,-59.64833333333333,-56.44583333333333,-35.125,-12.604166666666668,-7.241666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2107.5,3578.9,100.0,0.0,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,,-250.6,-235.0,-209.0,-164.5,-137.8,,,,,,,,,,,,,,,,209.0,250.6,100.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,L10-A Heliport,53.40333,4.20056
EHMG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-280.0,-280.0,-280.0,-280.0,-280.0,,,,,,,,,,,,,,,,280.0,280.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,L9-FF-1 Heliport,53.61444,4.96028
EHMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,100.0,0.0,0.0,,,-84.0,106.5,424.0,741.5,932.0,,,,,,,,,,,,,,,,635.0,974.2,50.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,L15-FA-1 Heliport,53.32944,4.83083
EHRD,92.0,91.0,98.91304347826087,0.0,0.0,600.0,40.0,-1695.0,-1120.0,-701.0,-535.0,-285.0,0.475,0.8916666666666667,1.2166666666666666,1.9249999999999998,2.9583333333333335,0.5,0.775,0.95,1.0,1.0,0.4666666666666667,0.6416666666666667,0.75,0.8125,0.8666666666666667,730.0,1775.0,1.098901098901099,0.0,93.47826086956522,4.3478260869565215,1.0869565217391304,96.0,95.0,98.95833333333333,0.0,0.0,,,173.8,202.5,239.0,276.5,902.4000000000041,,,,,,,,,,,,,,,,241.0,1251.0000000000018,2.1052631578947367,,91.66666666666667,6.25,1.0416666666666667,0.0,nm_inferred,96.0,98.9356884057971,,Rotterdam The Hague Airport,51.956902,4.43722
EHTE,1.0,1.0,100.0,0.0,0.0,600.0,185.0,-415.0,-415.0,-415.0,-415.0,-415.0,0.6916666666666667,0.6916666666666667,0.6916666666666667,0.6916666666666667,0.6916666666666667,0.65,0.65,0.65,0.65,0.65,0.375,0.375,0.375,0.375,0.375,415.0,415.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,150.0,150.0,150.0,150.0,150.0,,,,,,,,,,,,,,,,150.0,150.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Teuge Airport,52.242764,6.050004
EHTW,1.0,1.0,100.0,0.0,0.0,600.0,579.0,-21.0,-21.0,-21.0,-21.0,-21.0,0.035,0.035,0.035,0.035,0.035,0.05,0.05,0.05,0.05,0.05,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,21.0,21.0,0.0,0.0,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,,3.1000000000000014,30.25,75.5,120.75,147.9,,,,,,,,,,,,,,,,90.5,150.9,50.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Twente Airport,52.275833,6.889167
EICK,122.0,122.0,100.0,0.0,100.0,540.0,150.0,-724.5,-645.0,-540.0,-456.25,-278.9999999999998,0.9416666666666667,0.9772727272727273,1.046957671957672,1.1552083333333334,1.332142857142857,0.5391608391608391,0.6428571428571429,0.7638888888888888,0.9597902097902098,1.0,0.37788461538461543,0.5092592592592593,0.5944940476190477,0.7173032407407407,0.781155303030303,552.5,735.0,3.278688524590164,0.0,95.90163934426229,4.098360655737705,0.0,120.0,119.0,99.16666666666667,0.0,100.0,240.0,20.0,170.0,212.5,280.0,330.0,376.0,1.0944444444444446,1.1666666666666667,1.25,1.4166666666666667,1.7583333333333335,0.8,1.0,1.0,1.0,1.0,0.35888888888888887,0.5208333333333334,0.6041666666666666,0.6666666666666666,0.75,280.0,376.0,0.0,2.5210084033613445,96.66666666666667,2.5,0.0,100.0,apdf,122.0,99.58333333333334,0.5968331473214287,Cork International Airport,51.841301,-8.49111
EIDL,8.0,8.0,100.0,0.0,0.0,600.0,600.0,93.5,98.75,127.5,143.75,171.5,-0.39999999999999997,-0.32499999999999996,-0.22916666666666669,-0.19166666666666668,-0.16166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.5,171.5,100.0,0.0,100.0,0.0,0.0,8.0,8.0,100.0,0.0,0.0,,,-416.0,-332.0,-288.5,-255.75,-232.2,,,,,,,,,,,,,,,,288.5,416.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,8.0,100.0,,Donegal Airport,55.0442008972168,-8.340999603271484
EIDW,1198.0,1193.0,99.58263772954925,0.0,99.91652754590984,867.0,660.0,-748.0,-413.0,-132.0,13.0,27.799999999999955,-0.04076304114778202,-0.016597510373443983,0.16390977443609023,0.4517497348886532,0.7064281030518972,0.0,0.0,0.1,0.17647058823529413,0.26596491228070157,0.0,0.0,0.04587155963302752,0.08454106280193237,0.13446895596954284,144.0,813.0,25.649622799664712,0.0,95.07512520868113,4.173622704507513,0.333889816360601,1177.0,1173.0,99.66015293118097,0.0,100.0,402.0,286.0,-24.799999999999997,33.0,100.0,225.0,349.79999999999995,-0.07461428571428572,0.07021276595744681,0.24178403755868544,0.5506692160611855,0.8451400171379605,0.0,0.07142857142857142,0.2,0.3333333333333333,0.46153846153846156,0.0,0.022573363431151242,0.06375227686703097,0.11320754716981132,0.168280449103381,102.0,360.79999999999995,20.801364023870416,0.0,96.34664401019542,3.143585386576041,0.16992353440951571,100.0,apdf,1198.0,99.62139533036512,0.05460439776801818,Dublin Airport,53.428713,-6.262121
EIKN,34.0,34.0,100.0,0.0,0.0,600.0,202.5,-1971.9999999999998,-702.5,-440.0,-316.25,-207.00000000000003,0.34500000000000003,0.5270833333333333,0.7416666666666667,1.1895833333333334,3.2866666666666653,0.3,0.45,0.55,0.75,0.985,0.21083333333333334,0.275,0.35416666666666663,0.475,0.6291666666666667,440.0,1971.9999999999993,0.0,2.9411764705882355,97.05882352941177,2.9411764705882355,0.0,33.0,33.0,100.0,0.0,0.0,,,198.0,253.0,301.0,326.0,372.6,,,,,,,,,,,,,,,,301.0,372.6,0.0,,93.93939393939394,6.0606060606060606,0.0,0.0,nm_inferred,34.0,100.0,,Ireland West Airport Knock,53.910439,-8.817002
EIKY,23.0,23.0,100.0,0.0,0.0,720.0,720.0,6.000000000000001,10.0,30.0,55.0,64.0,-0.11666666666666667,-0.08680555555555555,-0.041666666666666664,-0.017361111111111112,-0.008333333333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,64.0,100.0,0.0,100.0,0.0,0.0,23.0,23.0,100.0,0.0,0.0,,,-49.4,-35.5,-32.0,-22.0,-11.2,,,,,,,,,,,,,,,,32.0,49.400000000000006,91.30434782608695,,100.0,0.0,0.0,0.0,nm_inferred,23.0,100.0,,Kerry Airport,52.180901,-9.52378
EINN,107.0,107.0,100.0,0.0,0.0,600.0,600.0,50.0,60.0,80.0,95.0,110.0,-0.18666666666666665,-0.15833333333333333,-0.125,-0.1,-0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,110.0,100.0,0.0,97.19626168224299,2.803738317757009,0.0,100.0,100.0,100.0,0.0,0.0,,,-177.0,-156.5,-137.0,-125.0,-117.79999999999998,,,,,,,,,,,,,,,,138.0,177.0,99.0,,98.0,2.0,0.0,0.0,nm_inferred,107.0,100.0,,Shannon Airport,52.702,-8.92482
EIWF,2.0,2.0,100.0,0.0,0.0,300.0,300.0,0.5,1.25,2.5,3.75,4.5,-0.015,-0.0125,-0.008333333333333333,-0.004166666666666667,-0.0016666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.5,100.0,0.0,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,,-29.0,-29.0,-29.0,-29.0,-29.0,,,,,,,,,,,,,,,,29.0,29.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Waterford Airport,52.187199,-7.08696
EKAH,36.0,36.0,100.0,0.0,0.0,600.0,600.0,52.0,71.5,88.5,126.25,150.0,-0.2416666666666667,-0.19034722222222222,-0.13611111111111113,-0.11770833333333333,-0.07916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.5,150.0,100.0,0.0,94.44444444444444,5.555555555555555,0.0,35.0,35.0,100.0,0.0,0.0,,,-231.6,-211.0,-187.0,-176.0,-154.39999999999998,,,,,,,,,,,,,,,,187.0,231.6,100.0,,94.28571428571429,5.714285714285714,0.0,0.0,nm_inferred,36.0,100.0,,Aarhus Airport,56.303331,10.618286
EKAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,,-3712.0,-3712.0,-3712.0,-3712.0,-3712.0,,,,,,,,,,,,,,,,3712.0,3712.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,South (Syd) Arne Helideck,56.08028,4.230389
EKBI,142.0,142.0,100.0,0.0,0.0,600.0,600.0,10.0,21.25,37.5,50.0,65.0,-0.10833333333333334,-0.08333333333333333,-0.0625,-0.041666666666666664,-0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,65.0,100.0,0.0,90.84507042253522,9.154929577464788,0.0,148.0,148.0,100.0,0.0,0.0,,,-49.3,-40.0,-26.0,-17.0,-10.0,,,,,,,,,,,,,,,,26.0,49.30000000000001,99.32432432432432,,95.27027027027027,4.72972972972973,0.0,0.0,nm_inferred,148.0,100.0,,Billund Airport,55.740335,9.157019
