rank,icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,dep_max_gap_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_reach_p10,dep_reach_p25,dep_reach_p50,dep_reach_p75,dep_reach_p90,dep_continuity_p10,dep_continuity_p25,dep_continuity_p50,dep_continuity_p75,dep_continuity_p90,dep_signal_p10,dep_signal_p25,dep_signal_p50,dep_signal_p75,dep_signal_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,arr_max_gap_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_reach_p10,arr_reach_p25,arr_reach_p50,arr_reach_p75,arr_reach_p90,arr_continuity_p10,arr_continuity_p25,arr_continuity_p50,arr_continuity_p75,arr_continuity_p90,arr_signal_p10,arr_signal_p25,arr_signal_p50,arr_signal_p75,arr_signal_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
1,EGGW,590.0,590.0,100.0,0.0,4.067796610169491,840.0,570.0,20.0,30.0,50.0,70.0,735.5000000000001,-1.362037037037037,-0.4280753968253968,-0.115625,-0.05713848039215686,-0.03375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,735.5000000000001,100.0,0.0,72.71186440677967,26.271186440677965,1.0169491525423728,581.0,581.0,100.0,0.0,4.819277108433735,300.0,5.0,-800.0,238.0,281.0,296.0,309.0,-2.7941666666666665,0.5823412698412698,0.9486111111111111,1.1666666666666667,1.41875,0.85,1.0,1.0,1.0,1.0,0.8152777777777778,0.9444444444444444,1.0,1.0,1.0,293.0,800.0,19.27710843373494,71.42857142857143,73.66609294320138,25.645438898450948,0.6884681583476764,4.819277108433735,nm_inferred,590.0,100.0,0.5,London Luton Airport,51.874699,-0.368333
2,EGPF,332.0,332.0,100.0,0.0,0.0,600.0,,-915.0,-691.25,-537.5,-390.0,-65.49999999999812,,,,,,,,,,,,,,,,577.5,2160.0000000000036,9.337349397590362,,80.42168674698796,18.072289156626507,1.5060240963855422,319.0,319.0,100.0,0.0,0.0,,,301.8,453.0,526.0,641.0,1353.599999999999,,,,,,,,,,,,,,,,549.0,2302.5999999999995,7.210031347962382,,80.25078369905957,17.86833855799373,1.8808777429467085,0.0,nm_inferred,332.0,100.0,,Glasgow Airport,55.871899,-4.43306
3,LBSF,295.0,295.0,100.0,0.0,0.0,960.0,,-243.99999999999997,-37.5,20.0,45.0,65.0,,,,,,,,,,,,,,,,45.0,314.00000000000034,72.54237288135593,,91.1864406779661,8.813559322033898,0.0,301.0,301.0,100.0,0.0,0.0,,,240.0,298.0,455.0,547.0,627.0,,,,,,,,,,,,,,,,468.0,637.0,2.990033222591362,,89.70099667774086,10.299003322259136,0.0,0.0,nm_inferred,301.0,100.0,,Sofia Airport,42.696357,23.417671
4,LFRS,262.0,262.0,100.0,0.0,0.0,600.0,,15.0,25.0,45.0,60.0,79.50000000000003,,,,,,,,,,,,,,,,45.0,79.50000000000003,98.85496183206106,,96.56488549618321,3.053435114503817,0.3816793893129771,258.0,258.0,100.0,0.0,0.0,,,215.7,239.25,263.5,284.0,296.3,,,,,,,,,,,,,,,,264.0,297.0,1.937984496124031,,96.12403100775194,3.10077519379845,0.7751937984496124,0.0,nm_inferred,262.0,100.0,,Nantes Atlantique Airport,47.153198,-1.61073
5,LGKR,251.0,251.0,100.0,0.0,0.0,900.0,,85.0,267.5,450.0,540.0,730.0,,,,,,,,,,,,,,,,450.0,730.0,99.60159362549801,,84.4621513944223,15.53784860557769,0.0,255.0,255.0,100.0,0.0,0.0,,,-847.2,-664.0,-328.0,100.0,186.2,,,,,,,,,,,,,,,,415.0,847.2,65.49019607843137,,82.74509803921569,17.254901960784313,0.0,0.0,nm_inferred,255.0,100.0,,Corfu Ioannis Kapodistrias International Airport,39.60145,19.912179
6,EDDP,233.0,233.0,100.0,0.0,2.1459227467811157,900.0,20.0,-1004.0,-840.0,-705.0,-595.0,-290.99999999999994,0.5933333333333333,0.8583333333333333,0.9629629629629629,1.0,1.3771428571428572,0.6100000000000001,0.9,1.0,1.0,1.0,0.5933333333333333,0.8583333333333333,0.9629629629629629,0.9928571428571429,0.9971428571428571,725.0,1395.000000000001,6.008583690987124,60.0,79.39914163090128,20.600858369098713,0.0,218.0,218.0,100.0,0.0,1.834862385321101,330.0,5.0,394.90000000000003,576.0,666.0,765.0,967.3000000000002,1.8583333333333334,2.056547619047619,2.270833333333333,2.9125,3.880000000000001,1.0,1.0,1.0,1.0,1.0,0.9941666666666666,0.9979166666666667,1.0,1.0,1.0,684.5,1471.5000000000007,7.339449541284404,100.0,78.89908256880734,21.10091743119266,0.0,2.1459227467811157,nm_inferred,233.0,100.0,0.9814814814814814,Leipzig/Halle Airport,51.420657,12.232705
7,EGAA,221.0,221.0,100.0,0.0,0.0,720.0,,15.0,25.0,40.0,60.0,70.0,,,,,,,,,,,,,,,,40.0,70.0,99.09502262443439,,89.14027149321267,10.407239819004525,0.45248868778280543,223.0,223.0,100.0,0.0,0.0,,,175.0,245.5,265.0,280.0,295.0,,,,,,,,,,,,,,,,266.0,300.0,3.587443946188341,,89.23766816143498,9.865470852017937,0.8968609865470852,0.0,nm_inferred,223.0,100.0,,Belfast International Airport,54.6575012207,-6.21582984924
8,LIEE,223.0,223.0,100.0,0.0,0.0,600.0,,60.0,85.0,280.0,415.0,493.0000000000001,,,,,,,,,,,,,,,,280.0,493.0000000000001,100.0,,96.8609865470852,3.1390134529147984,0.0,223.0,223.0,100.0,0.0,0.0,,,-485.0,-312.5,-100.0,237.5,295.0,,,,,,,,,,,,,,,,260.0,485.0,55.15695067264574,,98.20627802690584,1.7937219730941705,0.0,0.0,nm_inferred,223.0,100.0,,Cagliari Elmas Airport,39.251499,9.05428
9,EPWR,211.0,211.0,100.0,0.0,0.0,900.0,,-1122.0,-865.0,-685.0,-498.0,95.0,,,,,,,,,,,,,,,,745.0,1925.0,10.90047393364929,,85.78199052132702,12.796208530805687,1.4218009478672986,209.0,209.0,100.0,0.0,0.0,,,355.0,460.0,535.0,655.0,1908.0000000000007,,,,,,,,,,,,,,,,560.0,2105.0000000000005,6.220095693779904,,86.60287081339713,11.961722488038278,1.4354066985645932,0.0,nm_inferred,211.0,100.0,,Copernicus Wrocław Airport,51.103719,16.882096
10,DAAG,206.0,206.0,100.0,0.0,0.0,600.0,,547.5,643.5,775.0,952.0,2981.5,,,,,,,,,,,,,,,,775.0,2981.5,100.0,,94.1747572815534,5.825242718446602,0.0,203.0,203.0,100.0,0.0,0.0,,,-3155.7999999999997,-1192.5,-702.0,-426.5,122.80000000000013,,,,,,,,,,,,,,,,702.0,3155.8,86.69950738916256,,91.6256157635468,8.374384236453203,0.0,0.0,nm_inferred,206.0,100.0,,Houari Boumediene Airport,36.693886,3.214531
11,EGNM,200.0,200.0,100.0,0.0,0.0,600.0,,-890.5,-722.5,-572.5,-398.75,875.4999999999983,,,,,,,,,,,,,,,,622.5,1418.9999999999998,11.5,,84.0,14.5,1.5,190.0,190.0,100.0,0.0,0.0,,,-1426.8,424.0,514.5,566.0,689.9,,,,,,,,,,,,,,,,538.5,1856.6,15.263157894736842,,81.05263157894737,17.36842105263158,1.5789473684210527,0.0,nm_inferred,200.0,100.0,,Leeds Bradford Airport,53.865898,-1.66057
12,DTTA,197.0,197.0,100.0,0.0,0.0,600.0,,278.0,505.0,650.0,1055.0,1195.0,,,,,,,,,,,,,,,,650.0,1195.0,96.95431472081218,,94.41624365482234,5.0761421319796955,0.5076142131979695,192.0,192.0,100.0,0.0,0.0,,,-1271.5,-813.25,-566.0,-311.25,-36.0,,,,,,,,,,,,,,,,583.0,1271.5000000000002,90.625,,92.70833333333333,7.291666666666667,0.0,0.0,nm_inferred,197.0,100.0,,Tunis Carthage International Airport,36.851002,10.2272
13,EHEH,189.0,189.0,100.0,0.0,0.0,600.0,,0.0,10.0,20.0,35.0,45.0,,,,,,,,,,,,,,,,20.0,45.0,94.17989417989418,,91.005291005291,8.465608465608465,0.5291005291005291,188.0,188.0,100.0,0.0,0.0,,,204.09999999999997,262.0,272.0,280.25,295.0,,,,,,,,,,,,,,,,273.0,302.3,6.382978723404255,,88.82978723404256,10.638297872340425,0.5319148936170213,0.0,nm_inferred,189.0,100.0,,Eindhoven Airport,51.4500999451,5.37452983856
14,KORD,154.0,154.0,100.0,0.0,0.0,1440.0,,19756.5,20141.25,20797.5,21648.75,23186.0,,,,,,,,,,,,,,,,20797.5,23186.0,100.0,,83.11688311688312,16.883116883116884,0.0,182.0,182.0,100.0,0.0,0.0,,,-25478.2,-24007.25,-23131.5,-22500.25,-21896.3,,,,,,,,,,,,,,,,23131.5,25478.200000000004,100.0,,50.0,50.0,0.0,0.0,nm_inferred,182.0,100.0,,,,
15,LFOB,171.0,171.0,100.0,0.0,0.0,900.0,,40.0,55.0,75.0,95.0,135.0,,,,,,,,,,,,,,,,75.0,135.0,100.0,,87.13450292397661,11.695906432748538,1.1695906432748537,171.0,171.0,100.0,0.0,0.0,,,31.0,96.0,133.0,154.5,219.0,,,,,,,,,,,,,,,,139.0,245.0,8.771929824561404,,85.96491228070175,14.035087719298245,0.0,0.0,nm_inferred,171.0,100.0,,Beauvais-Tillé airport,49.454399,2.11278
16,LIPX,165.0,165.0,100.0,0.0,0.0,900.0,,57.000000000000014,80.0,100.0,125.0,155.0,,,,,,,,,,,,,,,,100.0,155.0,99.39393939393939,,93.33333333333333,5.454545454545454,1.2121212121212122,163.0,163.0,100.0,0.0,0.0,,,59.2,112.0,140.0,165.0,194.00000000000006,,,,,,,,,,,,,,,,145.0,200.0,6.134969325153374,,91.41104294478528,7.975460122699387,0.6134969325153374,0.0,nm_inferred,165.0,100.0,,Verona Villafranca Valerio Catullo Airport,45.394955,10.887303
17,EKBI,142.0,142.0,100.0,0.0,0.0,600.0,,10.0,25.0,40.0,50.0,65.0,,,,,,,,,,,,,,,,40.0,65.0,100.0,,90.14084507042253,9.859154929577464,0.0,148.0,148.0,100.0,0.0,0.0,,,84.80000000000001,250.0,264.0,274.0,284.3,,,,,,,,,,,,,,,,268.0,288.0,4.72972972972973,,91.21621621621621,8.783783783783784,0.0,0.0,nm_inferred,148.0,100.0,,Billund Airport,55.740335,9.157019
18,LIBR,144.0,144.0,100.0,0.0,0.0,600.0,,-610.5,-486.25,-222.5,5.0,35.0,,,,,,,,,,,,,,,,272.5,655.0,29.86111111111111,,84.02777777777777,13.88888888888889,2.0833333333333335,144.0,144.0,100.0,0.0,0.0,,,257.3,340.0,447.0,546.25,664.5000000000006,,,,,,,,,,,,,,,,450.5,705.0,2.0833333333333335,,90.27777777777777,7.638888888888889,2.0833333333333335,0.0,nm_inferred,144.0,100.0,,Brindisi Airport,40.6576,17.947001
19,KIAD,113.0,113.0,100.0,0.0,0.0,1200.0,,18488.0,18760.0,19310.0,20090.0,20952.0,,,,,,,,,,,,,,,,19310.0,20952.0,100.0,,87.61061946902655,12.389380530973451,0.0,139.0,139.0,100.0,0.0,0.0,,,-24069.0,-23068.0,-22309.0,-21644.5,-21280.8,,,,,,,,,,,,,,,,22309.0,24069.0,100.0,,79.13669064748201,20.863309352517987,0.0,0.0,nm_inferred,139.0,100.0,,,,
20,BKPR,130.0,130.0,100.0,0.0,0.0,300.0,,324.0,390.0,466.5,500.0,575.5000000000005,,,,,,,,,,,,,,,,466.5,575.5000000000005,100.0,,90.76923076923077,8.461538461538462,0.7692307692307693,137.0,137.0,100.0,0.0,0.0,,,-896.6,-744.0,-545.0,-440.0,-325.0,,,,,,,,,,,,,,,,545.0,896.6000000000001,99.27007299270073,,88.32116788321167,10.94890510948905,0.7299270072992701,0.0,nm_inferred,137.0,100.0,,Priština Adem Jashari International Airport,42.5728,21.035801
21,LGZA,129.0,129.0,100.0,0.0,0.0,720.0,,-60.0,-40.0,5.0,51.0,121.00000000000001,,,,,,,,,,,,,,,,44.0,127.00000000000003,52.713178294573645,,81.3953488372093,18.6046511627907,0.0,126.0,126.0,100.0,0.0,0.0,,,202.5,225.25,241.5,258.0,324.5,,,,,,,,,,,,,,,,242.0,346.5,1.5873015873015872,,77.77777777777777,22.22222222222222,0.0,0.0,nm_inferred,129.0,100.0,,Zakynthos International Airport Dionysios Solomos,37.7509,20.8843
22,LICA,127.0,127.0,100.0,0.0,0.0,480.0,,35.0,50.0,65.0,80.0,102.00000000000003,,,,,,,,,,,,,,,,65.0,102.00000000000003,100.0,,95.2755905511811,3.1496062992125986,1.5748031496062993,127.0,127.0,100.0,0.0,0.0,,,99.6,150.0,185.0,225.0,265.0,,,,,,,,,,,,,,,,190.0,282.0,6.299212598425197,,93.7007874015748,6.299212598425197,0.0,0.0,nm_inferred,127.0,100.0,,Lamezia Terme Sant'Eufemia International Airport,38.906214,16.246007
23,LGMK,124.0,124.0,100.0,0.0,0.0,660.0,,-703.5,-377.5,-150.0,26.25,74.00000000000006,,,,,,,,,,,,,,,,190.0,789.9000000000002,39.516129032258064,,91.93548387096774,4.838709677419355,3.225806451612903,124.0,124.0,100.0,0.0,0.0,,,222.6,267.25,382.5,495.0,577.7,,,,,,,,,,,,,,,,388.0,579.4,1.6129032258064515,,87.09677419354838,8.064516129032258,4.838709677419355,0.0,nm_inferred,124.0,100.0,,Mykonos Island National Airport,37.435101,25.348101
24,ENBO,122.0,122.0,100.0,0.0,0.0,360.0,,15.0,29.0,40.0,54.75,106.30000000000004,,,,,,,,,,,,,,,,40.0,106.30000000000004,99.18032786885246,,85.24590163934427,3.278688524590164,11.475409836065573,123.0,123.0,100.0,0.0,0.0,,,-129.2,-4.0,150.0,230.0,259.0,,,,,,,,,,,,,,,,172.0,263.79999999999995,26.016260162601625,,86.99186991869918,0.0,13.008130081300813,0.0,nm_inferred,123.0,100.0,,Bodø Airport,67.269203,14.3653
25,EPMO,116.0,116.0,100.0,0.0,0.0,900.0,,-5.0,4.75,25.0,718.75,1572.5,,,,,,,,,,,,,,,,25.0,1572.5,83.62068965517241,,64.65517241379311,34.48275862068966,0.8620689655172413,120.0,120.0,100.0,0.0,0.0,,,-1775.0,112.0,272.0,281.25,292.1,,,,,,,,,,,,,,,,280.0,1775.0000000000002,21.666666666666668,,73.33333333333333,25.833333333333332,0.8333333333333334,0.0,nm_inferred,120.0,100.0,,Warsaw Modlin Airport,52.451099,20.6518
26,KATL,88.0,88.0,100.0,0.0,0.0,600.0,,21835.0,22255.0,22570.0,23493.75,24483.5,,,,,,,,,,,,,,,,22570.0,24483.5,100.0,,82.95454545454545,17.045454545454547,0.0,113.0,113.0,100.0,0.0,0.0,,,-26510.6,-25968.0,-25521.0,-25040.0,-24634.2,,,,,,,,,,,,,,,,25521.0,26510.6,100.0,,77.87610619469027,22.123893805309734,0.0,0.0,nm_inferred,113.0,100.0,,,,
27,EINN,107.0,107.0,100.0,0.0,0.0,600.0,,50.0,60.0,80.0,100.0,115.0,,,,,,,,,,,,,,,,80.0,115.0,100.0,,88.78504672897196,9.345794392523365,1.8691588785046729,100.0,100.0,100.0,0.0,0.0,,,107.9,136.25,155.0,172.0,181.0,,,,,,,,,,,,,,,,160.5,183.0,6.0,,87.0,11.0,2.0,0.0,nm_inferred,107.0,100.0,,Shannon Airport,52.702,-8.92482
28,LEGE,105.0,105.0,100.0,0.0,0.0,540.0,,70.0,90.0,115.0,135.0,155.0,,,,,,,,,,,,,,,,115.0,155.0,100.0,,91.42857142857143,8.571428571428571,0.0,107.0,107.0,100.0,0.0,0.0,,,-104.99999999999999,17.0,166.0,218.0,232.0,,,,,,,,,,,,,,,,179.0,234.4,22.429906542056074,,87.85046728971963,11.214953271028037,0.9345794392523364,0.0,nm_inferred,107.0,100.0,,Girona-Costa Brava Airport,41.904639,2.761774
29,EDJA,103.0,103.0,100.0,0.0,0.0,900.0,,-13.999999999999995,1.0,15.0,170.0,408.0,,,,,,,,,,,,,,,,20.0,408.0,80.58252427184466,,69.90291262135922,30.097087378640776,0.0,104.0,104.0,100.0,0.0,0.0,,,214.60000000000005,274.0,287.0,299.25,305.0,,,,,,,,,,,,,,,,290.5,350.6,8.653846153846153,,87.5,12.5,0.0,0.0,nm_inferred,104.0,100.0,,Memmingen Allgau Airport,47.988092,10.238248
30,EGLF,96.0,96.0,100.0,0.0,0.0,600.0,,15.0,25.0,40.0,60.0,387.5,,,,,,,,,,,,,,,,40.0,387.5,100.0,,81.25,15.625,3.125,102.0,102.0,100.0,0.0,0.0,,,12.800000000000011,263.5,280.0,295.0,310.0,,,,,,,,,,,,,,,,285.0,518.5000000000013,9.803921568627452,,83.33333333333333,13.72549019607843,2.9411764705882355,0.0,nm_inferred,102.0,100.0,,Farnborough Airport,51.275799,-0.776333
31,LEST,99.0,99.0,100.0,0.0,0.0,900.0,,94.0,112.5,130.0,150.0,172.00000000000003,,,,,,,,,,,,,,,,130.0,172.00000000000003,100.0,,97.97979797979798,1.0101010101010102,1.0101010101010102,99.0,99.0,100.0,0.0,0.0,,,-129.2,-34.5,48.0,92.0,121.0,,,,,,,,,,,,,,,,70.0,143.8,35.35353535353536,,92.92929292929293,6.0606060606060606,1.0101010101010102,0.0,nm_inferred,99.0,100.0,,Santiago-Rosalía de Castro Airport,42.896301,-8.41514
32,KLAX,95.0,95.0,100.0,0.0,0.0,1320.0,,30027.0,30332.5,30995.0,31610.0,32758.000000000004,,,,,,,,,,,,,,,,30995.0,32758.000000000004,100.0,,77.89473684210526,22.105263157894736,0.0,94.0,94.0,100.0,0.0,0.0,,,-34110.4,-33418.75,-32938.5,-32462.0,-31988.2,,,,,,,,,,,,,,,,32938.5,34110.4,100.0,,38.297872340425535,61.702127659574465,0.0,0.0,nm_inferred,95.0,100.0,,,,
33,EDLW,88.0,88.0,100.0,0.0,0.0,720.0,,-914.9999999999999,-730.0,-606.5,-517.25,-299.4,,,,,,,,,,,,,,,,617.5,985.0,4.545454545454546,,87.5,10.227272727272727,2.272727272727273,88.0,88.0,100.0,0.0,0.0,,,497.00000000000006,561.75,644.5,725.5,859.3999999999999,,,,,,,,,,,,,,,,656.5,895.6,4.545454545454546,,87.5,10.227272727272727,2.272727272727273,0.0,nm_inferred,88.0,100.0,,Dortmund Airport,51.518299,7.61224
34,HEMA,77.0,77.0,100.0,0.0,0.0,300.0,,2715.8,2873.0,3911.0,5339.0,6278.600000000001,,,,,,,,,,,,,,,,3911.0,6278.600000000001,100.0,,74.02597402597402,25.974025974025974,0.0,88.0,88.0,100.0,0.0,0.0,,,-5937.6,-4567.5,-3545.0,-2635.5,-2444.0,,,,,,,,,,,,,,,,3545.0,5937.6,100.0,,76.13636363636364,23.863636363636363,0.0,0.0,nm_inferred,88.0,100.0,,,,
35,LFKJ,86.0,86.0,100.0,0.0,0.0,300.0,,60.0,76.25,92.5,105.0,125.0,,,,,,,,,,,,,,,,92.5,125.0,100.0,,98.83720930232558,1.1627906976744187,0.0,87.0,87.0,100.0,0.0,0.0,,,45.59999999999999,139.5,169.0,189.0,229.80000000000007,,,,,,,,,,,,,,,,169.0,229.80000000000007,8.045977011494253,,98.85057471264368,1.1494252873563218,0.0,0.0,nm_inferred,87.0,100.0,,Ajaccio Napoléon Bonaparte airport,41.923599,8.80292
36,RKSI,87.0,87.0,100.0,0.0,0.0,600.0,,30930.0,31180.0,37185.0,39727.5,40887.0,,,,,,,,,,,,,,,,37185.0,40887.0,100.0,,40.229885057471265,59.770114942528735,0.0,78.0,78.0,100.0,0.0,0.0,,,-31138.9,-30651.5,-30107.5,-25340.75,-24910.6,,,,,,,,,,,,,,,,30107.5,31138.9,100.0,,33.333333333333336,66.66666666666667,0.0,0.0,nm_inferred,87.0,100.0,,,,
37,DTTJ,83.0,83.0,100.0,0.0,0.0,600.0,,-370.99999999999994,42.5,395.0,720.0,2496.0,,,,,,,,,,,,,,,,515.0,2496.0,84.33734939759036,,84.33734939759036,15.662650602409638,0.0,86.0,86.0,100.0,0.0,0.0,,,-2462.5,-2316.25,-580.5,273.75,492.5,,,,,,,,,,,,,,,,594.0,2462.5,68.6046511627907,,82.55813953488372,17.441860465116278,0.0,0.0,nm_inferred,86.0,100.0,,Djerba Zarzis International Airport,33.873719,10.7773
38,EGHI,84.0,84.0,100.0,0.0,0.0,600.0,,-1173.9999999999998,-527.5,-340.0,-157.5,865.0000000000001,,,,,,,,,,,,,,,,460.0,1759.0000000000011,20.238095238095237,,75.0,13.095238095238095,11.904761904761905,86.0,86.0,100.0,0.0,0.0,,,-1095.5,395.5,459.5,653.5,2113.5,,,,,,,,,,,,,,,,516.5,2161.0,12.790697674418604,,73.25581395348837,15.116279069767442,11.627906976744185,0.0,nm_inferred,86.0,100.0,,Southampton Airport,50.950298,-1.3568
39,LIPH,86.0,86.0,100.0,0.0,0.0,600.0,,10.0,20.0,40.0,55.0,75.0,,,,,,,,,,,,,,,,40.0,75.0,97.67441860465117,,88.37209302325581,11.627906976744185,0.0,85.0,85.0,100.0,0.0,0.0,,,192.60000000000002,256.0,285.0,310.0,325.0,,,,,,,,,,,,,,,,285.0,328.00000000000006,3.5294117647058822,,94.11764705882354,5.882352941176471,0.0,0.0,nm_inferred,86.0,100.0,,Treviso Airport,45.648399,12.1944
40,VIDP,86.0,86.0,100.0,0.0,0.0,600.0,,16798.0,19457.5,21490.0,22323.75,22792.5,,,,,,,,,,,,,,,,21490.0,22792.5,100.0,,40.69767441860465,59.30232558139535,0.0,77.0,77.0,100.0,0.0,0.0,,,-19379.0,-18641.0,-17640.0,-16351.0,-15005.199999999992,,,,,,,,,,,,,,,,17640.0,19379.0,100.0,,50.64935064935065,49.35064935064935,0.0,0.0,nm_inferred,86.0,100.0,,,,
41,EGNS,85.0,85.0,100.0,0.0,0.0,600.0,,160.0,170.0,185.0,205.0,220.0,,,,,,,,,,,,,,,,185.0,220.0,100.0,,88.23529411764706,8.235294117647058,3.5294117647058822,83.0,83.0,100.0,0.0,0.0,,,-58.599999999999994,71.0,245.0,269.0,277.0,,,,,,,,,,,,,,,,245.0,281.0,18.072289156626507,,89.1566265060241,6.024096385542169,4.819277108433735,0.0,nm_inferred,85.0,100.0,,Isle of Man Airport,54.083081,-4.623871
42,OJAI,82.0,82.0,100.0,0.0,0.0,720.0,,56.1,70.0,90.0,110.0,144.50000000000003,,,,,,,,,,,,,,,,90.0,144.50000000000003,100.0,,73.17073170731707,26.829268292682926,0.0,84.0,84.0,100.0,0.0,0.0,,,-166.99999999999994,-43.75,62.5,133.75,216.00000000000003,,,,,,,,,,,,,,,,95.0,407.00000000000017,33.333333333333336,,84.52380952380952,15.476190476190476,0.0,0.0,nm_inferred,84.0,100.0,,Queen Alia International Airport,31.7226009369,35.9931983948
43,WSSS,74.0,74.0,100.0,0.0,0.0,600.0,,29634.5,30101.25,37297.5,38428.75,39026.0,,,,,,,,,,,,,,,,37297.5,39026.0,100.0,,41.891891891891895,58.108108108108105,0.0,83.0,83.0,100.0,0.0,0.0,,,-34951.6,-33470.5,-32748.0,-28274.0,-27739.4,,,,,,,,,,,,,,,,32748.0,34951.6,100.0,,39.75903614457831,60.24096385542169,0.0,0.0,nm_inferred,83.0,100.0,,,,
44,LIMJ,82.0,82.0,100.0,0.0,0.0,600.0,,50.0,70.0,80.0,105.0,124.50000000000003,,,,,,,,,,,,,,,,80.0,124.50000000000003,100.0,,97.5609756097561,2.4390243902439024,0.0,81.0,81.0,100.0,0.0,0.0,,,190.0,219.0,260.0,290.0,320.0,,,,,,,,,,,,,,,,260.0,320.0,2.4691358024691357,,98.76543209876543,1.2345679012345678,0.0,0.0,nm_inferred,82.0,100.0,,Genoa Cristoforo Colombo Airport,44.412039,8.840732
45,KSFO,81.0,81.0,100.0,0.0,0.0,1500.0,,29190.0,29580.0,30085.0,30740.0,32275.0,,,,,,,,,,,,,,,,30085.0,32275.0,100.0,,66.66666666666667,33.333333333333336,0.0,78.0,78.0,100.0,0.0,0.0,,,-33671.8,-32838.5,-32401.0,-31950.75,-31538.9,,,,,,,,,,,,,,,,32401.0,33671.799999999996,100.0,,51.282051282051285,48.717948717948715,0.0,0.0,nm_inferred,81.0,100.0,,,,
46,LFMD,78.0,78.0,100.0,0.0,0.0,600.0,,-5.0,5.0,20.0,35.0,50.0,,,,,,,,,,,,,,,,25.0,51.499999999999986,88.46153846153847,,91.02564102564102,6.410256410256411,2.5641025641025643,81.0,81.0,100.0,0.0,0.0,,,355.0,435.0,488.0,569.0,844.0,,,,,,,,,,,,,,,,490.0,903.0,1.2345679012345678,,88.88888888888889,8.641975308641975,2.4691358024691357,0.0,nm_inferred,81.0,100.0,,Cannes Mandelieu Airport,43.547998,6.955176
47,LQSA,79.0,79.0,100.0,0.0,0.0,600.0,,155.0,175.0,190.0,220.0,251.0,,,,,,,,,,,,,,,,195.0,255.0,98.73417721518987,,91.13924050632912,7.594936708860759,1.2658227848101267,81.0,81.0,100.0,0.0,0.0,,,-205.0,-161.0,-105.0,-45.0,-15.0,,,,,,,,,,,,,,,,111.0,210.0,95.06172839506173,,91.35802469135803,7.407407407407407,1.2345679012345678,0.0,nm_inferred,81.0,100.0,,Sarajevo International Airport,43.8246,18.331499
48,LEAS,77.0,77.0,100.0,0.0,0.0,300.0,,25.0,50.0,70.0,110.0,207.00000000000003,,,,,,,,,,,,,,,,70.0,207.00000000000003,100.0,,96.1038961038961,3.896103896103896,0.0,77.0,77.0,100.0,0.0,0.0,,,-289.2,-252.0,-187.0,116.0,189.8,,,,,,,,,,,,,,,,202.0,289.20000000000005,74.02597402597402,,98.7012987012987,1.2987012987012987,0.0,0.0,nm_inferred,77.0,100.0,,Asturias Airport,43.563599,-6.03462
49,LFMT,75.0,75.0,100.0,0.0,0.0,600.0,,-284.0,62.5,90.0,112.5,125.0,,,,,,,,,,,,,,,,100.0,355.0000000000006,85.33333333333333,,98.66666666666667,1.3333333333333333,0.0,77.0,77.0,100.0,0.0,0.0,,,25.400000000000006,152.0,176.0,214.0,387.6,,,,,,,,,,,,,,,,176.0,387.6,5.194805194805195,,97.40259740259741,1.2987012987012987,1.2987012987012987,0.0,nm_inferred,77.0,100.0,,Montpellier-Méditerranée Airport,43.576199,3.96301
50,EDLV,74.0,74.0,100.0,0.0,0.0,660.0,,-70.0,-60.0,-20.0,17.25,24.400000000000006,,,,,,,,,,,,,,,,31.0,75.0,41.891891891891895,,93.24324324324324,6.756756756756757,0.0,72.0,72.0,100.0,0.0,0.0,,,260.0,276.75,297.0,377.75,471.29999999999995,,,,,,,,,,,,,,,,302.0,559.9,6.944444444444445,,87.5,12.5,0.0,0.0,nm_inferred,74.0,100.0,,Weeze (Niederrhein) Airport,51.601362,6.141228
51,KMIA,73.0,73.0,100.0,0.0,0.0,600.0,,22651.0,23410.0,23880.0,24595.0,25253.0,,,,,,,,,,,,,,,,23880.0,25253.0,100.0,,93.15068493150685,6.8493150684931505,0.0,66.0,66.0,100.0,0.0,0.0,,,-28142.5,-27292.25,-26560.5,-25641.0,-24651.0,,,,,,,,,,,,,,,,26560.5,28142.5,100.0,,78.78787878787878,21.21212121212121,0.0,0.0,nm_inferred,73.0,100.0,,,,
