icao,n_gt_dep,n_detected_dep,detection_pct_dep,n_capture_excluded_dep,measured_pct_dep,taxi_out_median_s,off_s_p10,off_s_p25,off_s_p50,off_s_p75,off_s_p90,dep_capture_p10,dep_capture_p25,dep_capture_p50,dep_capture_p75,dep_capture_p90,off_abs_p50,off_abs_p90,dep_no_ground_pct,dep_full_capture_pct,clean_pct_dep,fragmented_pct_dep,merged_pct_dep,n_gt_arr,n_detected_arr,detection_pct_arr,n_capture_excluded_arr,measured_pct_arr,taxi_in_median_s,land_s_p10,land_s_p25,land_s_p50,land_s_p75,land_s_p90,arr_capture_p10,arr_capture_p25,arr_capture_p50,arr_capture_p75,arr_capture_p90,land_abs_p50,land_abs_p90,arr_no_ground_pct,arr_full_capture_pct,clean_pct_arr,fragmented_pct_arr,merged_pct_arr,measured_pct,t_source,n_gt,detection_pct,coverage_index,name,lat,lon
EKHA,3.0,3.0,100.0,0.0,0.0,120.0,1890.0,1921.5,1974.0,2129.0,2222.0,,,,,,1974.0,2222.0,100.0,,100.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,-2691.8,-2663.0,-2615.0,-2550.0,-2511.0,,,,,,2615.0,2691.8,100.0,,100.0,0.0,0.0,0.0,nm_inferred,3.0,100.0,,Halfdan A Helideck,55.53085708618164,5.004167079925537
EKHB,1.0,1.0,100.0,0.0,0.0,120.0,2179.0,2179.0,2179.0,2179.0,2179.0,,,,,,2179.0,2179.0,100.0,,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,-2583.4,-2573.5,-2557.0,-2540.5,-2530.6,,,,,,2557.0,2583.4,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Halfdan B Helideck,55.538612365722656,5.033332824707031
EKOD,6.0,6.0,100.0,0.0,0.0,300.0,4.0,7.75,26.5,41.5,49.0,,,,,,26.5,49.0,100.0,,100.0,0.0,0.0,10.0,10.0,100.0,0.0,0.0,,224.7,267.0,280.0,282.75,305.1,,,,,,280.0,305.1,0.0,,90.0,10.0,0.0,0.0,nm_inferred,10.0,100.0,,Odense Hans Christian Andersen Airport,55.475307,10.327206
EKRK,12.0,12.0,100.0,0.0,0.0,300.0,19.5,24.0,34.0,45.25,103.00000000000003,,,,,,34.0,103.00000000000003,100.0,,83.33333333333333,16.666666666666668,0.0,9.0,9.0,100.0,0.0,0.0,,190.6,240.0,255.0,275.0,285.8,,,,,,255.0,285.8,0.0,,100.0,0.0,0.0,0.0,nm_inferred,12.0,100.0,,Copenhagen Roskilde Airport,55.585602,12.1314
EKRN,16.0,16.0,100.0,0.0,0.0,300.0,179.0,215.25,276.5,324.0,346.5,,,,,,276.5,346.5,100.0,,100.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,,-189.6,-105.5,-44.0,-10.5,1.1999999999999957,,,,,,44.0,189.59999999999997,86.66666666666667,,100.0,0.0,0.0,0.0,nm_inferred,16.0,100.0,,Bornholm Airport,55.063301,14.7596
EKSB,10.0,10.0,100.0,0.0,0.0,300.0,22.5,31.5,49.0,66.5,69.5,,,,,,49.0,69.5,100.0,,80.0,0.0,20.0,12.0,12.0,100.0,0.0,0.0,,202.7,210.5,217.5,243.75,1395.0000000000005,,,,,,217.5,1395.0000000000005,0.0,,83.33333333333333,0.0,16.666666666666668,0.0,nm_inferred,12.0,100.0,,Sønderborg Airport,54.96440124511719,9.791729927062988
EKSI,1.0,1.0,100.0,0.0,0.0,120.0,1794.0,1794.0,1794.0,1794.0,1794.0,,,,,,1794.0,1794.0,100.0,,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Siri Helideck,56.48271560668945,4.911110877990723
EKTE,1.0,1.0,100.0,0.0,0.0,120.0,2514.0,2514.0,2514.0,2514.0,2514.0,,,,,,2514.0,2514.0,100.0,,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Tyra E Helideck,55.72152328491211,4.802055835723877
EKVG,24.0,24.0,100.0,0.0,0.0,300.0,1540.5,1577.75,1684.0,2039.0,3763.499999999999,,,,,,1684.0,3763.499999999999,100.0,,100.0,0.0,0.0,24.0,24.0,100.0,0.0,0.0,,-2825.5,-2118.75,-1727.0,-1472.5,-1415.5,,,,,,1727.0,2825.4999999999995,100.0,,100.0,0.0,0.0,0.0,nm_inferred,24.0,100.0,,Vágar Airport,62.063256,-7.275782
EKYT,75.0,74.0,98.66666666666667,0.0,0.0,600.0,-4.4999999999999964,19.0,36.0,49.0,77.50000000000001,,,,,,39.0,77.50000000000001,87.83783783783784,,94.66666666666667,2.6666666666666665,1.3333333333333333,71.0,70.0,98.59154929577464,0.0,0.0,,203.60000000000002,234.25,248.0,268.0,278.4,,,,,,248.0,282.0,7.142857142857143,,97.1830985915493,0.0,1.408450704225352,0.0,nm_inferred,75.0,98.62910798122066,,Aalborg Airport,57.094763,9.84993
ELLX,289.0,287.0,99.30795847750865,0.0,42.90657439446367,660.0,-11.0,-1.0,14.0,29.0,44.0,0.0,0.0,0.0,0.0011111111111111111,0.013438914027149312,19.0,49.0,71.0801393728223,0.0,87.19723183391004,11.764705882352942,0.3460207612456747,291.0,290.0,99.65635738831615,0.0,35.39518900343643,240.0,242.60000000000002,281.5,352.5,423.75,462.1,0.8748051948051949,1.0,1.0,1.0,1.0,357.5,476.9000000000002,2.0689655172413794,87.37864077669903,91.06529209621993,8.59106529209622,0.0,42.90657439446367,nm_inferred,291.0,99.4821579329124,0.497410789664562,Luxembourg-Findel International Airport,49.626845,6.212134
ENAL,46.0,46.0,100.0,0.0,0.0,300.0,189.5,335.25,384.0,442.75,696.5,,,,,,384.0,696.5,100.0,,97.82608695652173,0.0,2.1739130434782608,48.0,48.0,100.0,0.0,0.0,,-847.3,-753.75,-682.0,-583.25,-529.2999999999998,,,,,,682.0,847.3000000000001,97.91666666666667,,100.0,0.0,0.0,0.0,nm_inferred,48.0,100.0,,Ålesund Airport,62.560443,6.110845
ENAN,11.0,0.0,0.0,0.0,0.0,300.0,,,,,,,,,,,,,,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,11.0,0.0,,"Andøya Airport, Andenes",69.295193,16.139379
ENAT,24.0,17.0,70.83333333333333,0.0,0.0,480.0,391.8,499.0,759.0,799.0,905.6,,,,,,759.0,905.6,100.0,,70.83333333333333,0.0,0.0,24.0,15.0,62.5,0.0,0.0,,-667.4,-570.5,-484.0,-415.5,-396.8,,,,,,484.0,667.4,100.0,,62.5,0.0,0.0,0.0,nm_inferred,24.0,66.66666666666666,,Alta Airport,69.976097,23.3717
ENBE,1.0,0.0,0.0,0.0,0.0,60.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,0.0,,Balder A FPU,59.190601,2.35806
ENBL,12.0,12.0,100.0,0.0,0.0,300.0,390.0,406.5,421.5,479.0,488.0,,,,,,421.5,488.0,100.0,,100.0,0.0,0.0,11.0,11.0,100.0,0.0,0.0,,-639.0,-619.0,-598.0,-566.5,-539.0,,,,,,598.0,639.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,12.0,100.0,,"Førde Airport, Bringeland",61.391102,5.75694
ENBN,27.0,16.0,59.25925925925926,0.0,0.0,300.0,507.0,545.25,624.0,756.5,786.5,,,,,,624.0,786.5,100.0,,59.25925925925926,0.0,0.0,26.0,16.0,61.53846153846154,0.0,0.0,,-456.5,-369.75,-334.5,-228.75,-200.5,,,,,,334.5,456.5,100.0,,61.53846153846154,0.0,0.0,0.0,nm_inferred,27.0,60.3988603988604,,"Brønnøysund Airport, Brønnøy",65.461098,12.2175
ENBO,134.0,132.0,98.50746268656717,0.0,0.0,360.0,21.0,35.75,50.0,69.5,99.80000000000001,,,,,,50.5,100.0,96.96969696969697,,88.80597014925372,3.7313432835820897,5.970149253731344,133.0,129.0,96.99248120300751,0.0,0.0,,59.60000000000001,153.0,239.0,265.0,279.0,,,,,,240.0,282.4,6.976744186046512,,89.47368421052632,0.7518796992481203,6.7669172932330826,0.0,nm_inferred,134.0,97.74997194478735,,Bodø Airport,67.269203,14.3653
ENBR,349.0,347.0,99.42693409742121,53.0,100.0,540.0,-31.0,-16.0,-1.0,24.0,51.00000000000017,0.0,0.0,0.0,0.020370370370370372,0.03272727272727276,19.0,64.0,47.262247838616716,1.0169491525423728,90.54441260744986,1.4326647564469914,7.4498567335243555,355.0,350.0,98.59154929577464,1.0,99.71830985915493,180.0,28.799999999999997,256.5,308.0,344.75,403.0,0.10518518518518521,1.0,1.0,1.0,1.0,308.0,405.1,5.142857142857143,79.88505747126437,89.29577464788733,1.1267605633802817,8.169014084507042,100.0,apdf,355.0,99.00924169659793,0.49504620848298964,"Bergen Airport, Flesland",60.2934,5.21814
ENBS,2.0,0.0,0.0,0.0,0.0,300.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,2.0,0.0,,,,
ENBV,6.0,0.0,0.0,0.0,0.0,300.0,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,6.0,0.0,,,,
ENCN,48.0,48.0,100.0,0.0,0.0,600.0,22.8,53.0,69.0,92.5,207.00000000000006,,,,,,69.0,207.00000000000006,100.0,,100.0,0.0,0.0,43.0,43.0,100.0,0.0,0.0,,-423.4,-324.0,-186.0,70.0,242.60000000000002,,,,,,236.0,423.4000000000001,72.09302325581395,,100.0,0.0,0.0,0.0,nm_inferred,48.0,100.0,,Kristiansand Airport,58.204201,8.08537
ENDR,1.0,0.0,0.0,0.0,0.0,60.0,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,1.0,0.0,,Draugen Platform Helipad,64.35556,7.79167
ENDU,6.0,6.0,100.0,0.0,0.0,600.0,292.0,304.75,329.0,369.0,384.0,,,,,,329.0,384.0,100.0,,100.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,,-514.0,-454.0,-448.0,-437.0,-295.4,,,,,,448.0,514.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,6.0,100.0,,Bardufoss Airport,69.055801,18.5404
ENEV,42.0,36.0,85.71428571428571,0.0,0.0,600.0,525.5,631.5,699.0,773.25,1436.0,,,,,,707.0,1500.5,97.22222222222223,,76.19047619047619,0.0,9.523809523809524,42.0,35.0,83.33333333333333,0.0,0.0,,-1106.4,-1015.0,-812.0,-608.5,-539.8,,,,,,812.0,1106.4,100.0,,78.57142857142857,0.0,4.761904761904762,0.0,nm_inferred,42.0,84.52380952380952,,Harstad/Narvik Airport,68.491302,16.678101
ENFB,5.0,4.0,80.0,0.0,0.0,60.0,829.0,964.0,1151.5,1342.75,1484.5,,,,,,1151.5,1484.5,100.0,,80.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,,-912.6,-906.0,-895.0,-846.0,-816.6,,,,,,895.0,912.6,100.0,,100.0,0.0,0.0,0.0,nm_inferred,5.0,90.0,,Statfjord B,61.20639,1.82889
ENFL,24.0,20.0,83.33333333333333,0.0,0.0,300.0,326.0,341.5,384.0,474.0,961.5000000000001,,,,,,384.0,961.5000000000001,100.0,,83.33333333333333,0.0,0.0,24.0,16.0,66.66666666666667,0.0,0.0,,-1128.0,-645.75,-226.5,-88.0,-67.5,,,,,,226.5,1128.0,93.75,,66.66666666666667,0.0,0.0,0.0,nm_inferred,24.0,75.0,,Florø Airport,61.583599090576,5.0247201919556
ENGA,2.0,2.0,100.0,0.0,0.0,60.0,620.0,764.0,1004.0,1244.0,1388.0,,,,,,1004.0,1388.0,100.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,-1309.0,-1309.0,-1309.0,-1309.0,-1309.0,,,,,,1309.0,1309.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Gullfaks A,61.17556,2.1875
ENGC,4.0,4.0,100.0,0.0,0.0,60.0,845.0,899.0,994.0,1099.0,1171.0,,,,,,994.0,1171.0,100.0,,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,-1093.4,-885.5,-642.0,-504.25,-486.7,,,,,,642.0,1093.4,100.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Gullfaks C Helipad,61.214063,2.270984
ENGM,930.0,924.0,99.35483870967742,24.0,99.56989247311829,660.0,-401.0,-221.0,-86.0,-21.0,9.0,0.0,0.0375,0.12290209790209791,0.35041666666666665,0.5184126984126984,86.0,409.5000000000002,12.878787878787879,2.0089285714285716,95.59139784946237,3.4408602150537635,0.3225806451612903,934.0,930.0,99.57173447537473,0.0,99.46466809421841,180.0,218.0,241.0,274.0,394.75,517.0,0.7458333333333333,1.0,1.0,1.0,1.0,274.0,524.1,2.4731182795698925,80.02159827213823,95.71734475374733,3.5331905781584583,0.32119914346895073,99.56989247311829,apdf,934.0,99.46328659252607,0.5584376658949257,Oslo-Gardermoen International Airport,60.193901,11.1004
ENHD,31.0,30.0,96.7741935483871,0.0,0.0,300.0,136.7,167.0,202.5,229.0,273.6,,,,,,202.5,273.6,100.0,,80.64516129032258,0.0,16.129032258064516,29.0,28.0,96.55172413793103,0.0,0.0,,-297.8,-89.0,27.5,110.25,1558.6000000000001,,,,,,106.0,1558.6000000000001,39.285714285714285,,79.3103448275862,0.0,17.24137931034483,0.0,nm_inferred,31.0,96.66295884315906,,"Haugesund Airport, Karmøy",59.345299,5.20836
ENHE,5.0,0.0,0.0,0.0,0.0,60.0,,,,,,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,5.0,0.0,,Heidrun A Helipad,65.32556,7.31583
ENHF,23.0,15.0,65.21739130434783,0.0,0.0,300.0,1190.0,1204.0,1224.0,1256.5,1301.0,,,,,,1224.0,1301.0,100.0,,65.21739130434783,0.0,0.0,25.0,15.0,60.0,0.0,0.0,,-1076.8,-851.5,-798.0,-707.0,-667.8000000000001,,,,,,798.0,1076.8,100.0,,60.0,0.0,0.0,0.0,nm_inferred,25.0,62.608695652173914,,,,
ENHK,2.0,2.0,100.0,0.0,0.0,300.0,712.5,717.75,726.5,735.25,740.5,,,,,,726.5,740.5,100.0,,100.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,,-450.0,-450.0,-450.0,-450.0,-450.0,,,,,,450.0,450.0,100.0,,50.0,0.0,0.0,0.0,nm_inferred,2.0,75.0,,,,
ENHV,2.0,2.0,100.0,0.0,0.0,300.0,2063.0,2106.5,2179.0,2251.5,2295.0,,,,,,2179.0,2295.0,100.0,,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,2.0,100.0,,,,
ENJS,8.0,0.0,0.0,0.0,0.0,60.0,,,,,,,,,,,,,,,0.0,0.0,0.0,8.0,1.0,12.5,0.0,0.0,,-2521.0,-2521.0,-2521.0,-2521.0,-2521.0,,,,,,2521.0,2521.0,100.0,,12.5,0.0,0.0,0.0,nm_inferred,8.0,6.25,,Johan Sverdrup Helipad,58.83528,2.54556
ENKB,46.0,18.0,39.130434782608695,0.0,0.0,300.0,301.0,366.5,424.0,787.75,833.5,,,,,,424.0,833.5,100.0,,36.95652173913044,0.0,2.1739130434782608,44.0,16.0,36.36363636363637,0.0,0.0,,-524.0,-466.5,-320.0,-237.25,-191.0,,,,,,320.0,524.0,100.0,,36.36363636363637,0.0,0.0,0.0,nm_inferred,46.0,37.74703557312253,,"Kristiansund Airport, Kvernberget",63.111801,7.82452
ENKR,23.0,14.0,60.869565217391305,0.0,0.0,300.0,1277.5,1557.75,2113.5,2202.75,2723.6000000000004,,,,,,2113.5,2723.6000000000004,100.0,,60.869565217391305,0.0,0.0,23.0,12.0,52.17391304347826,0.0,0.0,,-2260.6,-2093.5,-1763.0,-1244.5,-1116.7,,,,,,1763.0,2260.6,100.0,,52.17391304347826,0.0,0.0,0.0,nm_inferred,23.0,56.52173913043478,,"Kirkenes Airport, Høybuktmoen",69.7258,29.8913
ENLA,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,0.0,0.0,,-3831.0,-3831.0,-3831.0,-3831.0,-3831.0,,,,,,3831.0,3831.0,100.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Ula Platform,57.111667,2.846667
ENLE,5.0,0.0,0.0,0.0,0.0,60.0,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,2.0,33.333333333333336,0.0,0.0,,-4606.8,-4594.5,-4574.0,-4553.5,-4541.2,,,,,,4574.0,4606.8,100.0,,33.333333333333336,0.0,0.0,0.0,nm_inferred,6.0,16.666666666666668,,Ekofisk Oil Pltf Helipad,56.5333,3.21667
ENLK,23.0,18.0,78.26086956521739,0.0,0.0,300.0,949.5,990.25,1024.0,1079.0,1118.0,,,,,,1024.0,1118.0,100.0,,78.26086956521739,0.0,0.0,22.0,18.0,81.81818181818181,0.0,0.0,,-760.5,-631.5,-586.5,-511.75,-469.8,,,,,,586.5,760.5000000000001,100.0,,77.27272727272727,4.545454545454546,0.0,0.0,nm_inferred,23.0,80.0395256916996,,Leknes Airport,68.152496337891,13.609399795532
ENMH,1.0,0.0,0.0,0.0,0.0,300.0,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,2.0,0.0,,,,
ENML,17.0,17.0,100.0,0.0,0.0,300.0,275.0,344.0,419.0,519.0,602.0,,,,,,419.0,683.0,94.11764705882354,,94.11764705882354,0.0,5.882352941176471,15.0,15.0,100.0,0.0,0.0,,-530.2,-451.5,-393.0,-357.5,-313.0,,,,,,393.0,530.1999999999999,100.0,,86.66666666666667,0.0,13.333333333333334,0.0,nm_inferred,17.0,100.0,,"Molde Airport, Årø",62.744701,7.2625
ENMS,9.0,9.0,100.0,0.0,0.0,300.0,676.0,734.0,789.0,794.0,1054.0,,,,,,789.0,1054.0,100.0,,88.88888888888889,0.0,11.11111111111111,9.0,9.0,100.0,0.0,0.0,,-709.4,-486.0,-408.0,-278.0,-255.2,,,,,,408.0,709.4000000000001,100.0,,77.77777777777777,11.11111111111111,11.11111111111111,0.0,nm_inferred,9.0,100.0,,"Mosjøen Airport, Kjærstad",65.783997,13.2149
ENNA,9.0,9.0,100.0,0.0,0.0,300.0,1148.0,1429.0,1449.0,1454.0,1483.8,,,,,,1449.0,1483.8,100.0,,100.0,0.0,0.0,8.0,8.0,100.0,0.0,0.0,,-1181.5,-1108.75,-1020.0,-884.0,-749.9,,,,,,1020.0,1181.5,100.0,,100.0,0.0,0.0,0.0,nm_inferred,9.0,100.0,,"Lakselv Airport, Banak",70.068802,24.973499
ENNE,2.0,0.0,0.0,0.0,0.0,60.0,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,2.0,0.0,,Norne A Helipad,66.03333,8.08333
ENNM,7.0,5.0,71.42857142857143,0.0,0.0,300.0,156.0,189.0,209.0,234.0,399.0,,,,,,209.0,399.0,100.0,,42.857142857142854,14.285714285714286,14.285714285714286,6.0,4.0,66.66666666666667,0.0,0.0,,-26.699999999999996,0.75,32.5,52.0,57.400000000000006,,,,,,47.0,57.400000000000006,25.0,,66.66666666666667,0.0,0.0,0.0,nm_inferred,7.0,69.04761904761905,,Namsos Airport,64.472198,11.5786
ENOA,3.0,3.0,100.0,0.0,0.0,60.0,717.2,720.5,726.0,772.5,800.4,,,,,,726.0,800.4,100.0,,100.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,,-742.8,-702.0,-663.0,-563.0,-549.8,,,,,,663.0,742.8,100.0,,100.0,0.0,0.0,0.0,nm_inferred,5.0,100.0,,Oseberg A Platform,60.491402,2.82556
ENOC,3.0,3.0,100.0,0.0,0.0,60.0,-2337.0,-1236.0,599.0,684.0,735.0,,,,,,769.0,2610.6,66.66666666666667,,66.66666666666667,0.0,33.333333333333336,3.0,1.0,33.333333333333336,0.0,0.0,,3344.0,3344.0,3344.0,3344.0,3344.0,,,,,,3344.0,3344.0,0.0,,0.0,0.0,33.333333333333336,0.0,nm_inferred,3.0,66.66666666666667,,Oseberg C Platform,60.6078,2.77444
ENOL,3.0,2.0,66.66666666666667,0.0,0.0,600.0,87.30000000000001,152.25,260.5,368.75,433.7,,,,,,260.5,433.7,100.0,,66.66666666666667,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,3.0,66.66666666666667,,Ørland Airport,63.69889831542969,9.604000091552734
ENOV,23.0,21.0,91.30434782608695,0.0,0.0,300.0,504.0,599.0,674.0,764.0,844.0,,,,,,674.0,844.0,100.0,,91.30434782608695,0.0,0.0,22.0,20.0,90.9090909090909,0.0,0.0,,-412.8,-305.0,-215.0,-134.75,-105.39999999999993,,,,,,215.0,412.80000000000007,100.0,,86.36363636363636,0.0,4.545454545454546,0.0,nm_inferred,23.0,91.10671936758894,,"Ørsta-Volda Airport, Hovden",62.180000305176,6.0741000175476
ENQA,3.0,3.0,100.0,0.0,0.0,60.0,-2393.0,-2283.5,-2101.0,-1487.5,-1119.3999999999999,,,,,,2101.0,2393.0,0.0,,33.333333333333336,0.0,66.66666666666667,3.0,3.0,100.0,0.0,0.0,,1894.4,1955.0,2056.0,2803.0,3251.2,,,,,,2056.0,3251.2,0.0,,0.0,0.0,100.0,0.0,nm_inferred,3.0,100.0,,Troll A Platform,60.645,3.72472
ENQB,1.0,1.0,100.0,0.0,0.0,60.0,-3178.0,-3178.0,-3178.0,-3178.0,-3178.0,,,,,,3178.0,3178.0,0.0,,0.0,0.0,100.0,1.0,1.0,100.0,0.0,0.0,,74.0,74.0,74.0,74.0,74.0,,,,,,74.0,74.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Troll B FPU,60.773899,3.50139
ENQC,2.0,2.0,100.0,0.0,0.0,60.0,-2105.3,-1669.25,-942.5,-215.75,220.30000000000007,,,,,,1453.5,2207.5,50.0,,50.0,0.0,50.0,1.0,1.0,100.0,0.0,0.0,,2716.0,2716.0,2716.0,2716.0,2716.0,,,,,,2716.0,2716.0,0.0,,0.0,0.0,100.0,0.0,nm_inferred,2.0,100.0,,Troll C FPU,60.885799,3.60972
ENQD,2.0,2.0,100.0,0.0,0.0,60.0,537.6,544.5,556.0,567.5,574.4,,,,,,556.0,574.4,100.0,,100.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,-613.4,-536.0,-407.0,-278.0,-200.6,,,,,,407.0,613.4,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,100.0,,Brage A Platform,60.541901,3.04583
ENQE,2.0,1.0,50.0,0.0,0.0,60.0,243.0,243.0,243.0,243.0,243.0,,,,,,243.0,243.0,100.0,,50.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,-22.7,-17.75,-9.5,-1.25,3.7000000000000006,,,,,,16.5,24.1,50.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,75.0,,Oseberg East Helideck,60.700001,2.933611
ENQG,1.0,1.0,100.0,0.0,0.0,60.0,1414.0,1414.0,1414.0,1414.0,1414.0,,,,,,1414.0,1414.0,100.0,,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,-804.5,-694.25,-599.5,-542.75,-500.9,,,,,,599.5,804.5,100.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Gullfaks B Helipad,61.202108,2.198832
ENQJ,2.0,0.0,0.0,0.0,0.0,60.0,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,,95.0,95.0,95.0,95.0,95.0,,,,,,95.0,95.0,0.0,,50.0,0.0,0.0,0.0,nm_inferred,2.0,25.0,,Gjoa Helipad,61.33167,3.895
ENQK,1.0,1.0,100.0,0.0,0.0,60.0,839.0,839.0,839.0,839.0,839.0,,,,,,839.0,839.0,100.0,,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Kvitebjorn Helipad,61.08333,2.5
ENQL,1.0,1.0,100.0,0.0,0.0,60.0,1344.0,1344.0,1344.0,1344.0,1344.0,,,,,,1344.0,1344.0,100.0,,100.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,nm_inferred,1.0,100.0,,Martin Linge B Helipad,60.49833,2.07333
ENQM,1.0,1.0,100.0,0.0,0.0,60.0,1084.0,1084.0,1084.0,1084.0,1084.0,,,,,,1084.0,1084.0,100.0,,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,1.0,50.0,,Martin Linge A Helipad,60.5075,2.01472
ENQO,3.0,2.0,66.66666666666667,0.0,0.0,60.0,866.5,877.75,896.5,915.25,926.5,,,,,,896.5,926.5,100.0,,66.66666666666667,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,-683.6,-680.0,-674.0,-668.0,-664.4,,,,,,674.0,683.6,100.0,,100.0,0.0,0.0,0.0,nm_inferred,3.0,83.33333333333334,,Oseberg South Helideck,60.389702,2.795556
ENQR,1.0,0.0,0.0,0.0,0.0,60.0,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,nm_inferred,2.0,0.0,,Snorre B Helipad,61.51667,2.21667
ENQS,2.0,2.0,100.0,0.0,0.0,60.0,1161.5,1187.75,1231.5,1275.25,1301.5,,,,,,1231.5,1301.5,100.0,,100.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,,-1390.1,-1298.75,-1058.5,-838.75,-784.3,,,,,,1058.5,1390.1000000000001,100.0,,100.0,0.0,0.0,0.0,nm_inferred,4.0,100.0,,Statfjord C Helipad,61.2961,1.90083
ENQV,2.0,0.0,0.0,0.0,0.0,60.0,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,,-864.5,-862.25,-858.5,-854.75,-852.5,,,,,,858.5,864.5,100.0,,100.0,0.0,0.0,0.0,nm_inferred,2.0,50.0,,Visund A Helipad,61.36972,2.45722
ENRA,15.0,15.0,100.0,0.0,0.0,300.0,334.0,386.5,969.0,1091.5,1347.0,,,,,,969.0,1347.0,100.0,,100.0,0.0,0.0,14.0,14.0,100.0,0.0,0.0,,-750.9,-630.25,-443.0,-330.75,-163.39999999999975,,,,,,443.0,750.9000000000001,100.0,,100.0,0.0,0.0,0.0,nm_inferred,15.0,100.0,,"Mo i Rana Airport, Røssvoll",66.363899230957,14.301400184631
ENRK,1.0,1.0,100.0,0.0,0.0,300.0,214.0,214.0,214.0,214.0,214.0,,,,,,214.0,214.0,100.0,,100.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,,152.0,152.0,152.0,152.0,152.0,,,,,,152.0,152.0,0.0,,100.0,0.0,0.0,0.0,nm_inferred,1.0,100.0,,Rakkestad Astorp Airfield,59.397499,11.3469
